Wavelength_Angs Flux(erg/s/cm2/A)
7.347980582756272270e+03 7.683000061661005020e-03
7.349672712617795696e+03 7.784499786794185638e-03
7.351365232151479177e+03 7.760100066661834717e-03
7.353058141447051639e+03 7.682499941438436508e-03
7.354751440594276573e+03 7.620899938046932220e-03
7.356445129682938386e+03 7.525799795985221863e-03
7.358139208802826943e+03 7.492700126022100449e-03
7.359833678043753935e+03 7.605399936437606812e-03
7.361528537495571982e+03 7.718999870121479034e-03
7.363223787248127337e+03 7.693899795413017273e-03
7.364919427391314457e+03 7.623299956321716309e-03
7.366615458015020522e+03 7.645399775356054306e-03
7.368311879209180915e+03 7.704699877649545670e-03
7.370008691063723745e+03 7.741800043731927872e-03
7.371705893668627141e+03 7.777600083500146866e-03
7.373403487113861047e+03 7.777200080454349518e-03
7.375101471489443611e+03 7.761000189930200577e-03
7.376799846885386614e+03 7.797599770128726959e-03
7.378498613391750041e+03 7.871299982070922852e-03
7.380197771098586600e+03 7.944400422275066376e-03
7.381897320095998111e+03 7.886799983680248260e-03
7.383597260474079121e+03 7.742399815469980240e-03
7.385297592322972378e+03 7.640200201421976089e-03
7.386998315732813353e+03 7.531200069934129715e-03
7.388699430793788451e+03 7.411600090563297272e-03
7.390400937596079530e+03 7.410400081425905228e-03
7.392102836229893001e+03 7.497199811041355133e-03
7.393805126785477114e+03 7.564099971204996109e-03
7.395507809353069206e+03 7.647099904716014862e-03
7.397210884022959362e+03 7.711799815297126770e-03
7.398914350885427666e+03 7.687199860811233521e-03
7.400618210030805130e+03 7.594900205731391907e-03
7.402322461549414584e+03 7.553100120276212692e-03
7.404027105531627058e+03 7.585300132632255554e-03
7.405732142067807217e+03 7.663200143724679947e-03
7.407437571248369750e+03 7.658100221306085587e-03
7.409143393163718429e+03 7.568699773401021957e-03
7.410849607904310687e+03 7.503500208258628845e-03
7.412556215560592136e+03 7.523300126194953918e-03
7.414263216223061136e+03 7.562499959021806717e-03
7.415970609982205133e+03 7.499800063669681549e-03
7.417678396928564325e+03 7.393300067633390427e-03
7.419386577152667996e+03 7.421699818223714828e-03
7.421095150745098181e+03 7.490499876439571381e-03
7.422804117796433275e+03 7.454299833625555038e-03
7.424513478397274412e+03 7.363600190728902817e-03
7.426223232638256377e+03 7.454500067979097366e-03
7.427933380610037602e+03 7.631700020283460617e-03
7.429643922403280158e+03 7.664499804377555847e-03
7.431354858108667031e+03 7.558799814432859421e-03
7.433066187816926686e+03 7.479100022464990616e-03
7.434777911618775761e+03 7.468999829143285751e-03
7.436490029604983647e+03 7.547500077635049820e-03
7.438202541866310639e+03 7.592000067234039307e-03
7.439915448493566146e+03 7.529399823397397995e-03
7.441628749577553208e+03 7.468000054359436035e-03
7.443342445209123071e+03 7.449700031429529190e-03
7.445056535479119702e+03 7.439999841153621674e-03
7.446771020478438004e+03 7.409300189465284348e-03
7.448485900297961962e+03 7.378499954938888550e-03
7.450201175028628313e+03 7.439100183546543121e-03
7.451916844761364700e+03 7.526100147515535355e-03
7.453632909587148788e+03 7.598899770528078079e-03
7.455349369596956421e+03 7.639099843800067902e-03
7.457066224881786184e+03 7.638399954885244370e-03
7.458783475532670309e+03 7.605100050568580627e-03
7.460501121640664678e+03 7.520299870520830154e-03
7.462219163296827901e+03 7.373500149697065353e-03
7.463937600592243143e+03 7.292199879884719849e-03
7.465656433618033589e+03 7.389300037175416946e-03
7.467375662465316054e+03 7.594699971377849579e-03
7.469095287225256470e+03 7.689000107347965240e-03
7.470815307989013490e+03 7.627500221133232117e-03
7.472535724847794881e+03 7.521099876612424850e-03
7.474256537892801134e+03 7.446699775755405426e-03
7.475977747215282761e+03 7.419900037348270416e-03
7.477699352906482090e+03 7.459499873220920563e-03
7.479421355057690562e+03 7.470999844372272491e-03
7.481143753760193249e+03 7.453999947756528854e-03
7.482866549105324339e+03 7.410199847072362900e-03
7.484589741184409831e+03 7.375900167971849442e-03
7.486313330088827570e+03 7.453700061887502670e-03
7.488037315909950848e+03 7.541600149124860764e-03
7.489761698739177518e+03 7.517099846154451370e-03
7.491486478667939991e+03 7.433000020682811737e-03
7.493211655787692507e+03 7.329199928790330887e-03
7.494937230189892944e+03 7.201099768280982971e-03
7.496663201966023735e+03 7.190899923443794250e-03
7.498389571207608242e+03 7.321000099182128906e-03
7.500116338006161641e+03 7.499900180846452713e-03
7.501843502453251858e+03 7.581899873912334442e-03
7.503571064640434088e+03 7.582500111311674118e-03
7.505299024659318093e+03 7.527399808168411255e-03
7.507027382601503632e+03 7.439999841153621674e-03
7.508756138558642306e+03 7.389899808913469315e-03
7.510485292622373890e+03 7.318899966776371002e-03
7.512214844884392733e+03 7.232999894767999649e-03
7.513944795436383174e+03 7.257299963384866714e-03
7.515675144370079579e+03 7.369400002062320709e-03
7.517405891777209035e+03 7.446699775755405426e-03
7.519137037749548654e+03 7.523200009018182755e-03
7.520868582378867359e+03 7.530100177973508835e-03
7.522600525756984098e+03 7.450100034475326538e-03
7.524332867975710542e+03 7.366700097918510437e-03
7.526065609126908384e+03 7.303399965167045593e-03
7.527798749302438409e+03 7.339300122112035751e-03
7.529532288594181409e+03 7.395499851554632187e-03
7.531266227094065471e+03 7.380099967122077942e-03
7.533000564894004128e+03 7.353799883276224136e-03
7.534735302085967305e+03 7.373299915343523026e-03
7.536470438761913101e+03 7.426800206303596497e-03
7.538205975013852367e+03 7.455000188201665878e-03
7.539941910933785039e+03 7.402800023555755615e-03
7.541678246613765623e+03 7.361299823969602585e-03
7.543414982145836802e+03 7.353700231760740280e-03
7.545152117622094011e+03 7.364099845290184021e-03
7.546889653134622677e+03 7.335300091654062271e-03
7.548627588775560071e+03 7.317500188946723938e-03
7.550365924637035278e+03 7.385499775409698486e-03
7.552104660811229223e+03 7.441999856382608414e-03
7.553843797390310101e+03 7.401399780064821243e-03
7.555583334466503402e+03 7.315500173717737198e-03
7.557323272132020065e+03 7.270699832588434219e-03
7.559063610479125600e+03 7.305100094527006149e-03
7.560804349600084606e+03 7.319500204175710678e-03
7.562545489587179873e+03 7.297100033611059189e-03
7.564287030532733297e+03 7.321699988096952438e-03
7.566028972529087696e+03 7.325599901378154755e-03
7.567771315668590432e+03 7.276799995452165604e-03
7.569514060043612517e+03 7.258300203830003738e-03
7.571257205746566797e+03 7.236199919134378433e-03
7.573000752869857024e+03 7.232899777591228485e-03
7.574744701505941521e+03 7.250899914652109146e-03
7.576489051747265876e+03 7.280999794602394104e-03
7.578233803686330248e+03 7.330600172281265259e-03
7.579978957415622972e+03 7.365699857473373413e-03
7.581724513027686044e+03 7.347399834543466568e-03
7.583470470615052363e+03 7.310099899768829346e-03
7.585216830270304854e+03 7.188899908214807510e-03
7.586963592086020071e+03 7.093300111591815948e-03
7.588710756154823684e+03 7.118199951946735382e-03
7.590458322569334086e+03 7.132499944418668747e-03
7.592206291422219692e+03 7.151800207793712616e-03
7.593954662806149827e+03 7.241600193083286285e-03
7.595703436813812004e+03 7.304999977350234985e-03
7.597452613537933757e+03 7.309299893677234650e-03
7.599202193071260808e+03 7.290400099009275436e-03
7.600952175506547064e+03 7.250899914652109146e-03
7.602702560936567352e+03 7.239500060677528381e-03
7.604453349454141062e+03 7.235200144350528717e-03
7.606204541152076672e+03 7.241200190037488937e-03
7.607956136123237229e+03 7.209599949419498444e-03
7.609708134460473957e+03 7.224599830806255341e-03
7.611460536256692649e+03 7.264500018209218979e-03
7.613213341604786365e+03 7.261800114065408707e-03
7.614966550597705464e+03 7.226000074297189713e-03
7.616720163328385752e+03 7.115799933671951294e-03
7.618474179889817606e+03 6.991299800574779510e-03
7.620228600374982307e+03 6.951299961656332016e-03
7.621983424876912977e+03 7.017100229859352112e-03
7.623738653488631826e+03 7.160800043493509293e-03
7.625494286303216541e+03 7.250300142914056778e-03
7.627250323413732986e+03 7.269499823451042175e-03
7.629006764913299776e+03 7.202699780464172363e-03
7.630763610895026432e+03 7.151400204747915268e-03
7.632520861452073405e+03 7.151700090616941452e-03
7.634278516677602056e+03 7.185900118201971054e-03
7.636036576664792847e+03 7.212100084871053696e-03
7.637795041506872622e+03 7.144399918615818024e-03
7.639553911297057311e+03 7.137599866837263107e-03
7.641313186128615598e+03 7.150900084525346756e-03
7.643072866094807978e+03 7.176000159233808517e-03
7.644832951288944969e+03 7.217399775981903076e-03
7.646593441804329814e+03 7.165099959820508957e-03
7.648354337734318506e+03 7.107099983841180801e-03
7.650115639172254305e+03 7.117799948900938034e-03
7.651877346211536860e+03 7.127199787646532059e-03
7.653639458945553088e+03 7.080100011080503464e-03
7.655401977467745382e+03 7.054300047457218170e-03
7.657164901871544316e+03 7.023999933153390884e-03
7.658928232250434121e+03 6.950300186872482300e-03
7.660691968697889024e+03 6.914199795573949814e-03
7.662456111307436913e+03 6.945699919015169144e-03
7.664220660172593853e+03 6.819199770689010620e-03
7.665985615386930476e+03 6.654799915850162506e-03
7.667750977044015599e+03 6.749799940735101700e-03
7.669516745237439864e+03 6.989900022745132446e-03
7.671282920060828474e+03 7.074600085616111755e-03
7.673049501607830280e+03 7.056099828332662582e-03
7.674816489972101408e+03 7.040199823677539825e-03
7.676583885247317085e+03 7.047700230032205582e-03
7.678351687527198010e+03 7.085000164806842804e-03
7.680119896905455789e+03 7.051799912005662918e-03
7.681888513475854779e+03 6.996599957346916199e-03
7.683657537332150241e+03 6.999699864536523819e-03
7.685426968568148368e+03 7.014799863100051880e-03
7.687196807277648077e+03 7.053200155496597290e-03
7.688967053554500126e+03 7.056499831378459930e-03
7.690737707492544359e+03 7.012700196355581284e-03
7.692508769185675192e+03 6.973499897867441177e-03
7.694280238727777942e+03 6.960799917578697205e-03
7.696052116212788860e+03 7.004200015217065811e-03
7.697824401734635103e+03 6.935399957001209259e-03
7.699597095387297486e+03 6.832799874246120453e-03
7.701370197264755006e+03 6.883000023663043976e-03
7.703143707461006670e+03 6.992300041019916534e-03
7.704917626070091501e+03 7.060000207275152206e-03
7.706691953186067622e+03 7.059399969875812531e-03
7.708466688903000431e+03 7.025400176644325256e-03
7.710241833314977157e+03 6.967000197619199753e-03
7.712017386516130500e+03 6.847899872809648514e-03
7.713793348600580430e+03 6.715099792927503586e-03
7.715569719662505122e+03 6.692400202155113220e-03
7.717346499796068201e+03 6.770200096070766449e-03
7.719123689095488771e+03 6.907599978148937225e-03
7.720901287654976841e+03 7.004399783909320831e-03
7.722679295568794259e+03 6.979700177907943726e-03
7.724457712931192873e+03 6.938999984413385391e-03
7.726236539836479096e+03 6.885699927806854248e-03
7.728015776378948431e+03 6.868700031191110611e-03
7.729795422652949128e+03 6.902900058776140213e-03
7.731575478752822164e+03 6.953100208193063736e-03
7.733355944772958537e+03 6.968100089579820633e-03
7.735136820807749245e+03 6.981300190091133118e-03
7.736918106951607115e+03 7.012799847871065140e-03
7.738699803298982260e+03 7.021899800747632980e-03
7.740481909944344807e+03 7.022299803793430328e-03
7.742264426982173973e+03 7.023700047284364700e-03
7.744047354506968077e+03 6.971199996769428253e-03
7.745830692613272731e+03 6.883100140839815140e-03
7.747614441395621725e+03 6.797200068831443787e-03
7.749398600948604326e+03 6.748199928551912308e-03
7.751183171366798888e+03 6.893100216984748840e-03
7.752968152744837425e+03 7.124400231987237930e-03
7.754753545177341948e+03 7.158900145441293716e-03
7.756539348758987217e+03 7.053200155496597290e-03
7.758325563584440715e+03 7.013199850916862488e-03
7.760112189748419041e+03 6.951699964702129364e-03
7.761899227345634245e+03 6.915700156241655350e-03
7.763686676470846578e+03 6.947400048375129700e-03
7.765474537218809928e+03 6.944300141185522079e-03
7.767262809684331842e+03 6.950499955564737320e-03
7.769051493962207132e+03 6.924500223249197006e-03
7.770840590147286093e+03 6.837999913841485977e-03
7.772630098334409922e+03 6.769500207155942917e-03
7.774420018618471659e+03 6.650300230830907822e-03
7.776210351094363432e+03 6.635699886828660965e-03
7.778001095856999200e+03 6.746700033545494080e-03
7.779792253001336576e+03 6.798999849706888199e-03
7.781583822622327716e+03 6.781800184398889542e-03
7.783375804814972980e+03 6.798800081014633179e-03
7.785168199674268180e+03 6.867799907922744751e-03
7.786961007295258241e+03 6.898900028318166733e-03
7.788754227772979903e+03 6.834600120782852173e-03
7.790547861202525382e+03 6.773499771952629089e-03
7.792341907678975076e+03 6.849099881947040558e-03
7.794136367297462129e+03 6.919499952346086502e-03
7.795931240153111503e+03 6.918999832123517990e-03
7.797726526341102726e+03 6.920900195837020874e-03
7.799522225956602597e+03 6.885000038892030716e-03
7.801318339094834300e+03 6.867900025099515915e-03
7.803114865851008290e+03 6.896699778735637665e-03
7.804911806320393225e+03 6.933699827641248703e-03
7.806709160598242306e+03 6.929600145667791367e-03
7.808506928779867849e+03 6.862699985504150391e-03
7.810305110960575803e+03 6.838500034064054489e-03
7.812103707235696675e+03 6.861600093543529510e-03
7.813902717700598259e+03 6.883400026708841324e-03
7.815702142450670181e+03 6.937100086361169815e-03
7.817501981581308428e+03 6.990099791437387466e-03
7.819302235187929909e+03 6.975499913096427917e-03
7.821102903365999737e+03 6.936800200492143631e-03
7.822903986210969379e+03 6.901800166815519333e-03
7.824705483818347602e+03 6.917899940162897110e-03
7.826507396283632261e+03 6.961000151932239532e-03
7.828309723702373958e+03 6.929500028491020203e-03
7.830112466170116022e+03 6.886799819767475128e-03
7.831915623782451803e+03 6.782299838960170746e-03
7.833719196634967375e+03 6.689600180834531784e-03
7.835523184823304291e+03 6.680199876427650452e-03
7.837327588443089553e+03 6.719999946653842926e-03
7.839132407590008370e+03 6.769100204110145569e-03
7.840937642359734127e+03 6.860500201582908630e-03
7.842743292847993871e+03 6.895499769598245621e-03
7.844549359150514647e+03 6.899800151586532593e-03
7.846355841363043510e+03 6.918800063431262970e-03
7.848162739581365713e+03 6.912100128829479218e-03
7.849970053901290157e+03 6.816999986767768860e-03
7.851777784418630290e+03 6.717899814248085022e-03
7.853585931229222297e+03 6.722200196236371994e-03
7.855394494428947837e+03 6.753200199455022812e-03
7.857203474113680386e+03 6.789499893784523010e-03
7.859012870379344349e+03 6.847899872809648514e-03
7.860822683321857767e+03 6.858199834823608398e-03
7.862632913037189610e+03 6.816800218075513840e-03
7.864443559621301574e+03 6.786799989640712738e-03
7.866254623170208106e+03 6.804999895393848419e-03
7.868066103779913647e+03 6.816899869590997696e-03
7.869878001546477208e+03 6.777199916541576385e-03
7.871690316565946887e+03 6.710399873554706573e-03
7.873503048934427170e+03 6.722399964928627014e-03
7.875316198748010720e+03 6.740699987858533859e-03
7.877129766102844769e+03 6.739300210028886795e-03
7.878943751095066546e+03 6.787800230085849762e-03
7.880758153820868756e+03 6.772900000214576721e-03
7.882572974376432285e+03 6.702300161123275757e-03
7.884388212857992585e+03 6.706300191581249237e-03
7.886203869361785110e+03 6.714500021189451218e-03
7.888019943984064412e+03 6.763999816030263901e-03
7.889836436821135067e+03 6.821599788963794708e-03
7.891653347969288006e+03 6.846699863672256470e-03
7.893470677524870553e+03 6.803099997341632843e-03
7.895288425584220022e+03 6.670299917459487915e-03
7.897106592243726482e+03 6.589700002223253250e-03
7.898925177599772724e+03 6.577199790626764297e-03
7.900744181748793380e+03 6.575699895620346069e-03
7.902563604787213990e+03 6.633799988776445389e-03
7.904383446811515569e+03 6.690599955618381500e-03
7.906203707918167311e+03 6.716799922287464142e-03
7.908024388203693888e+03 6.715000141412019730e-03
7.909845487764609061e+03 6.644499953836202621e-03
7.911667006697483885e+03 6.611300166696310043e-03
7.913488945098874865e+03 6.563399918377399445e-03
7.915311303065397624e+03 6.517800036817789078e-03
7.917134080693654141e+03 6.539899855852127075e-03
7.918957278080302785e+03 6.507900077849626541e-03
7.920780895322000106e+03 6.519800052046775818e-03
7.922604932515422661e+03 6.591199897229671478e-03
7.924429389757289755e+03 6.657400168478488922e-03
7.926254267144337973e+03 6.658699829131364822e-03
7.928079564773312995e+03 6.634899880737066269e-03
7.929905282740983239e+03 6.585100200027227402e-03
7.931731421144161686e+03 6.535700056701898575e-03
7.933557980079651315e+03 6.523199845105409622e-03
7.935384959644312403e+03 6.531599909067153931e-03
7.937212359934992492e+03 6.552900187671184540e-03
7.939040181048594604e+03 6.495099980384111404e-03
7.940868423082011759e+03 6.496199872344732285e-03
7.942697086132191544e+03 6.484299898147583008e-03
7.944526170296071541e+03 6.421499885618686676e-03
7.946355675670644814e+03 6.320899818092584610e-03
7.948185602352893511e+03 6.345999892801046371e-03
7.950015950439854350e+03 6.446300074458122253e-03
7.951846720028554046e+03 6.523900199681520462e-03
7.953677911216074790e+03 6.612599827349185944e-03
7.955509524099496957e+03 6.627900060266256332e-03
7.957341558775920930e+03 6.556400097906589508e-03
7.959174015342488929e+03 6.543600000441074371e-03
7.961006893896364090e+03 6.564800161868333817e-03
7.962840194534715010e+03 6.560099776834249496e-03
7.964673917354733021e+03 6.519599817693233490e-03
7.966508062453657658e+03 6.546999793499708176e-03
7.968342629928715724e+03 6.614400073885917664e-03
7.970177619877191319e+03 6.622300017625093460e-03
7.972013032396357630e+03 6.591099780052900314e-03
7.973848867583542415e+03 6.572499871253967285e-03
7.975685125536062515e+03 6.594399921596050262e-03
7.977521806351292071e+03 6.572800222784280777e-03
7.979358910126593400e+03 6.511900108307600021e-03
7.981196436959384300e+03 6.457699928432703018e-03
7.983034386947071653e+03 6.515299901366233826e-03
7.984872760187118729e+03 6.574700120836496353e-03
7.986711556776976977e+03 6.527999881654977798e-03
7.988550776814154233e+03 6.475300062447786331e-03
7.990390420396156514e+03 6.546800024807453156e-03
7.992230487620510758e+03 6.606900133192539215e-03
7.994070978584784825e+03 6.537999957799911499e-03
7.995911893386566589e+03 6.456499919295310974e-03
7.997753232123452108e+03 6.417800206691026688e-03
7.999594994893058356e+03 6.389699876308441162e-03
8.001437181793050513e+03 6.407499779015779495e-03
8.003279792921083754e+03 6.467400118708610535e-03
8.005122828374866913e+03 6.534699816256761551e-03
8.006966288252098821e+03 6.564999930560588837e-03
8.008810172650536515e+03 6.587500218302011490e-03
8.010654481667922482e+03 6.522600073367357254e-03
8.012499215402057416e+03 6.479099858552217484e-03
8.014344373950730187e+03 6.490599829703569412e-03
8.016189957411786054e+03 6.525999866425991058e-03
8.018035965883059362e+03 6.556699983775615692e-03
8.019882399462439935e+03 6.553200073540210724e-03
8.021729258247808502e+03 6.531499791890382767e-03
8.023576542337098545e+03 6.496500223875045776e-03
8.025424251828235356e+03 6.427099928259849548e-03
8.027272386819198800e+03 6.263299845159053802e-03
8.029120947407958738e+03 6.154200062155723572e-03
8.030969933692541417e+03 6.284399889409542084e-03
8.032819345770968539e+03 6.442000158131122589e-03
8.034669183741286361e+03 6.498199887573719025e-03
8.036519447701588433e+03 6.488000042736530304e-03
8.038370137749956484e+03 6.528600119054317474e-03
8.040221253984528630e+03 6.560800131410360336e-03
8.042072796503433892e+03 6.477999966591596603e-03
8.043924765404854952e+03 6.404600106179714203e-03
8.045777160786964487e+03 6.318599916994571686e-03
8.047629982747991562e+03 6.187099963426589966e-03
8.049483231386154330e+03 6.175700109452009201e-03
8.051336906799726421e+03 6.250299979001283646e-03
8.053191009086971462e+03 6.357599981129169464e-03
8.055045538346209469e+03 6.406100001186132431e-03
8.056900494675746813e+03 6.370299961417913437e-03
8.058755878173950805e+03 6.365799810737371445e-03
8.060611688939173291e+03 6.393400020897388458e-03
8.062467927069824327e+03 6.392099894583225250e-03
8.064324592664303964e+03 6.351499818265438080e-03
8.066181685821067731e+03 6.326400209218263626e-03
8.068039206638566611e+03 6.333900149911642075e-03
8.069897155215277962e+03 6.258899811655282974e-03
8.071755531649716431e+03 6.177499890327453613e-03
8.073614336040418493e+03 6.168200168758630753e-03
8.075473568485928809e+03 6.223700009286403656e-03
8.077333229084812956e+03 6.279599852859973907e-03
8.079193317935684718e+03 6.311399862170219421e-03
8.081053835137148781e+03 6.316999904811382294e-03
8.082914780787862583e+03 6.263500079512596130e-03
8.084776154986477195e+03 6.278899963945150375e-03
8.086637957831695530e+03 6.266700103878974915e-03
8.088500189422212316e+03 6.237899884581565857e-03
8.090362849856778666e+03 6.271800026297569275e-03
8.092225939234133875e+03 6.206000223755836487e-03
8.094089457653072714e+03 6.057899910956621170e-03
8.095953405212380858e+03 6.051700096577405930e-03
8.097817782010900373e+03 6.191600114107131958e-03
8.099682588147461502e+03 6.286100018769502640e-03
8.101547823720950873e+03 6.242400035262107849e-03
8.103413488830253300e+03 6.203699856996536255e-03
8.105279583574276330e+03 6.199600175023078918e-03
8.107146108051965712e+03 6.233899854123592377e-03
8.109013062362291748e+03 6.201399955898523331e-03
8.110880446604229292e+03 6.196000147610902786e-03
8.112748260876778659e+03 6.244100164622068405e-03
8.114616505278984732e+03 6.231899838894605637e-03
8.116485179909883300e+03 6.093800067901611328e-03
8.118354284868566538e+03 6.016999948769807816e-03
8.120223820254115708e+03 6.106100045144557953e-03
8.122093786165668462e+03 6.206000223755836487e-03
8.123964182702352446e+03 6.179799791425466537e-03
8.125835009963348966e+03 6.163300015032291412e-03
8.127706268047832964e+03 6.183099932968616486e-03
8.129577957055031220e+03 6.200099829584360123e-03
8.131450077084164150e+03 6.196800153702497482e-03
8.133322628234504919e+03 6.115499883890151978e-03
8.135195610605317597e+03 6.120000034570693970e-03
8.137069024295923555e+03 6.164600141346454620e-03
8.138942869405631427e+03 6.172900088131427765e-03
8.140817146033808058e+03 6.135799922049045563e-03
8.142691854279808467e+03 6.100699771195650101e-03
8.144566994243044974e+03 6.101400125771760941e-03
8.146442566022927167e+03 6.110799964517354965e-03
8.148318569718886465e+03 6.100200116634368896e-03
8.150195005430405217e+03 6.056500133126974106e-03
8.152071873256952131e+03 6.072000134736299515e-03
8.153949173298054120e+03 6.081799976527690887e-03
8.155826905653226277e+03 6.082000210881233215e-03
8.157705070422041899e+03 6.118599791079759598e-03
8.159583667704061554e+03 6.069499999284744263e-03
8.161462697598904015e+03 5.991800222545862198e-03
8.163342160206177141e+03 5.970799829810857773e-03
8.165222055625543362e+03 6.039199884980916977e-03
8.167102383956657832e+03 6.089299917221069336e-03
8.168983145299228454e+03 6.073699798434972763e-03
8.170864339752956766e+03 6.074000149965286255e-03
8.172745967417597058e+03 6.055600009858608246e-03
8.174628028392894521e+03 6.000199820846319199e-03
8.176510522778651648e+03 6.021500099450349808e-03
8.178393450674659107e+03 6.066999863833189011e-03
8.180276812180764864e+03 6.080599967390298843e-03
8.182160607396814157e+03 6.022199988365173340e-03
8.184044836422675871e+03 5.896499846130609512e-03
8.185929499358257090e+03 5.885799881070852280e-03
8.187814596303491271e+03 5.940699949860572815e-03
8.189700127358313694e+03 6.059899926185607910e-03
8.191586092622686920e+03 6.209599785506725311e-03
8.193472492196618987e+03 6.188299972563982010e-03
8.195359326180107018e+03 5.932000000029802322e-03
8.197246594673206346e+03 5.816500168293714523e-03
8.199134297775961386e+03 5.894499830901622772e-03
8.201022435588474764e+03 5.973699968308210373e-03
8.202911008210832733e+03 5.981800146400928497e-03
8.204800015743187032e+03 5.853000096976757050e-03
8.206689458285671208e+03 5.792899988591670990e-03
8.208579335938478835e+03 5.802299827337265015e-03
8.210469648801792573e+03 5.830700043588876724e-03
8.212360396975851472e+03 5.923300050199031830e-03
8.214251580560885486e+03 5.851900205016136169e-03
8.216143199657177320e+03 5.898199975490570068e-03
8.218035254365015135e+03 6.048399955034255981e-03
8.219927744784699826e+03 5.997499916702508926e-03
8.221820671016581400e+03 5.826999898999929428e-03
8.223714033161028055e+03 5.874800030142068863e-03
8.225607831318415265e+03 6.042399909347295761e-03
8.227502065589142148e+03 6.081900093704462051e-03
8.229396736073655120e+03 6.060000043362379074e-03
8.231291842872393318e+03 5.966399796307086945e-03
8.233187386085848630e+03 5.869300104677677155e-03
8.235083365814502031e+03 5.807800218462944031e-03
8.236979782158896342e+03 5.804399959743022919e-03
8.238876635219559830e+03 5.812699906527996063e-03
8.240773925097077154e+03 5.844200029969215393e-03
8.242671651892025693e+03 5.826499778777360916e-03
8.244569815705037399e+03 5.876999814063310623e-03
8.246468416636733309e+03 5.894999951124191284e-03
8.248367454787794486e+03 5.847400054335594177e-03
8.250266930258885623e+03 5.808600224554538727e-03
8.252166843150733257e+03 5.834099836647510529e-03
8.254067193564062109e+03 5.812000017613172531e-03
8.255967981599616905e+03 5.693899933248758316e-03
8.257869207358184212e+03 5.720499902963638306e-03
8.259770870940572422e+03 5.799499806016683578e-03
8.261672972447599022e+03 5.882199853658676147e-03
8.263575511980101510e+03 5.864399950951337814e-03
8.265478489638968313e+03 5.797000136226415634e-03
8.267381905525076945e+03 5.760000087320804596e-03
8.269285759739361310e+03 5.788600072264671326e-03
8.271190052382744398e+03 5.863599944859743118e-03
8.273094783556207403e+03 5.810699891299009323e-03
8.274999953360718791e+03 5.681300070136785507e-03
8.276905561897307052e+03 5.622600205242633820e-03
8.278811609266987944e+03 5.707100033760070801e-03
8.280718095570837249e+03 5.793400108814239502e-03
8.282625020909914383e+03 5.802799947559833527e-03
8.284532385385342423e+03 5.781100131571292877e-03
8.286440189098229894e+03 5.821600090712308884e-03
8.288348432149743530e+03 5.850899964570999146e-03
8.290257114641039152e+03 5.756199825555086136e-03
8.292166236673330786e+03 5.708400160074234009e-03
8.294075798347821546e+03 5.706499796360731125e-03
8.295985799765770935e+03 5.716800224035978317e-03
8.297896241028434815e+03 5.661699920892715454e-03
8.299807122237098156e+03 5.682699847966432571e-03
8.301718443493087761e+03 5.737099796533584595e-03
8.303630204897723161e+03 5.734500009566545486e-03
8.305542406552383909e+03 5.746200215071439743e-03
8.307455048558433191e+03 5.755399819463491440e-03
8.309368131017296037e+03 5.603599827736616135e-03
8.311281654030382924e+03 5.557099822908639908e-03
8.313195617699166178e+03 5.592000205069780350e-03
8.315110022125103569e+03 5.654800217598676682e-03
8.317024867409712897e+03 5.746600218117237091e-03
8.318940153654499227e+03 5.765699781477451324e-03
8.320855880961027651e+03 5.716700106859207153e-03
8.322772049430850529e+03 5.653200205415487289e-03
8.324688659165576610e+03 5.592599976807832718e-03
8.326605710266807364e+03 5.491099786013364792e-03
8.328523202836200653e+03 5.435599945485591888e-03
8.330441136975399786e+03 5.460199899971485138e-03
8.332359512786111736e+03 5.467399954795837402e-03
8.334278330370038020e+03 5.518500227481126785e-03
8.336197589828901982e+03 5.530700087547302246e-03
8.338117291264470623e+03 5.561499856412410736e-03
8.340037434778532770e+03 5.565099883824586868e-03
8.341958020472882708e+03 5.594099871814250946e-03
8.343879048449342008e+03 5.591200198978185654e-03
8.345800518809777714e+03 5.542300175875425339e-03
8.347722431656047775e+03 5.497800186276435852e-03
8.349644787090064710e+03 5.431300029158592224e-03
8.351567585213733764e+03 5.474399775266647339e-03
8.353490826129018387e+03 5.554399918764829636e-03
8.355414509937869298e+03 5.582700017839670181e-03
8.357338636742293602e+03 5.571499932557344437e-03
8.359263206644291131e+03 5.598099902272224426e-03
8.361188219745916285e+03 5.650499835610389709e-03
8.363113676149216190e+03 5.543199833482503891e-03
8.365039575956290719e+03 5.323499906808137894e-03
8.366965919269236110e+03 5.330900195986032486e-03
8.368892706190199533e+03 5.485000088810920715e-03
8.370819936821328156e+03 5.637099966406822205e-03
8.372747611264794614e+03 5.647799931466579437e-03
8.374675729622809740e+03 5.638900212943553925e-03
8.376604291997611654e+03 5.614799913018941879e-03
8.378533298491438472e+03 5.539699923247098923e-03
8.380462749206559238e+03 5.486300215125083923e-03
8.382392644245284828e+03 5.454599857330322266e-03
8.384322983709920663e+03 5.410899873822927475e-03
8.386253767702830373e+03 5.371099803596735001e-03
8.388184996326363034e+03 5.271200090646743774e-03
8.390116669682927750e+03 5.212400108575820923e-03
8.392048787874922709e+03 5.414700135588645935e-03
8.393981351004806129e+03 5.705900024622678757e-03
8.395914359175019854e+03 5.691499914973974228e-03
8.397847812488069394e+03 5.523600149899721146e-03
8.399781711046447526e+03 5.461100023239850998e-03
