Wavelength_Angs Flux(erg/s/cm2/A) flux_err
7.758898437500000000e+03 1.050523471832275391e+01 1.490994572639465332e+00
7.760683593750000000e+03 1.187544822692871094e+01 1.314564704895019531e+00
7.762473144531250000e+03 1.035059547424316406e+01 1.277672529220581055e+00
7.764258789062500000e+03 9.950628280639648438e+00 1.425287246704101562e+00
7.766044921875000000e+03 1.059541511535644531e+01 1.580441832542419434e+00
7.767835937500000000e+03 9.643735885620117188e+00 1.673327207565307617e+00
7.769622558593750000e+03 9.834908485412597656e+00 1.573053598403930664e+00
7.771414550781250000e+03 1.022879409790039062e+01 1.564466953277587891e+00
7.773202148437500000e+03 9.530402183532714844e+00 1.580499529838562012e+00
7.774994628906250000e+03 1.006624698638916016e+01 1.386274337768554688e+00
7.776783203125000000e+03 9.461623191833496094e+00 1.466595172882080078e+00
7.778572265625000000e+03 9.979305267333984375e+00 1.572077393531799316e+00
7.780366210937500000e+03 1.051224327087402344e+01 1.432684302330017090e+00
7.782155761718750000e+03 9.500445365905761719e+00 1.348418951034545898e+00
7.783950683593750000e+03 1.039607048034667969e+01 1.389144420623779297e+00
7.785741210937500000e+03 1.054878044128417969e+01 1.478166103363037109e+00
7.787536621093750000e+03 1.103125190734863281e+01 1.521634936332702637e+00
7.789328125000000000e+03 1.118664455413818359e+01 1.515010952949523926e+00
7.791120117187500000e+03 1.125452899932861328e+01 1.455831766128540039e+00
7.792916503906250000e+03 1.044289970397949219e+01 1.306887745857238770e+00
7.794709472656250000e+03 1.133726692199707031e+01 9.801334142684936523e-01
7.796506835937500000e+03 9.774963378906250000e+00 8.518511652946472168e-01
7.798300292968750000e+03 9.665351867675781250e+00 1.238801956176757812e+00
7.800098632812500000e+03 1.034284114837646484e+01 1.500017404556274414e+00
7.801893066406250000e+03 1.051596164703369141e+01 1.519899129867553711e+00
7.803687988281250000e+03 9.931171417236328125e+00 1.630135893821716309e+00
7.805487304687500000e+03 1.136372947692871094e+01 1.585228800773620605e+00
7.807283203125000000e+03 1.142464637756347656e+01 1.465062737464904785e+00
7.809083496093750000e+03 1.005610656738281250e+01 1.250515580177307129e+00
7.810879882812500000e+03 1.064235591888427734e+01 1.127344727516174316e+00
7.812681152343750000e+03 9.589611053466796875e+00 1.395762681961059570e+00
7.814478515625000000e+03 9.329316139221191406e+00 1.573657989501953125e+00
7.816275878906250000e+03 9.627817153930664062e+00 1.495321273803710938e+00
7.818078613281250000e+03 9.565976142883300781e+00 1.461714625358581543e+00
7.819876953125000000e+03 1.063429355621337891e+01 1.395737171173095703e+00
7.821680175781250000e+03 1.225250148773193359e+01 1.081380128860473633e+00
7.823479492187500000e+03 8.745840072631835938e+00 8.754929900169372559e-01
7.825283691406250000e+03 1.044957733154296875e+01 9.375552535057067871e-01
7.827083984375000000e+03 1.054260253906250000e+01 1.342229008674621582e+00
7.828884277343750000e+03 9.565852165222167969e+00 1.577064633369445801e+00
7.830689941406250000e+03 1.027548599243164062e+01 1.538076519966125488e+00
7.832491210937500000e+03 1.017663574218750000e+01 1.512963891029357910e+00
7.834297363281250000e+03 1.011395454406738281e+01 1.556359648704528809e+00
7.836099609375000000e+03 1.157288265228271484e+01 1.514577507972717285e+00
7.837906738281250000e+03 9.193317413330078125e+00 1.552518606185913086e+00
7.839709960937500000e+03 1.004110717773437500e+01 1.480525374412536621e+00
7.841513183593750000e+03 1.133065605163574219e+01 1.293859243392944336e+00
7.843321289062500000e+03 9.319749832153320312e+00 1.156380176544189453e+00
7.845125976562500000e+03 1.129683113098144531e+01 1.242843031883239746e+00
7.846935058593750000e+03 9.595581054687500000e+00 1.519478082656860352e+00
7.848740234375000000e+03 1.057830429077148438e+01 1.546738862991333008e+00
7.850549804687500000e+03 9.876744270324707031e+00 1.450049400329589844e+00
7.852355957031250000e+03 1.265320014953613281e+01 1.147985696792602539e+00
7.854166503906250000e+03 9.227389335632324219e+00 9.015938043594360352e-01
7.855973632812500000e+03 9.262072563171386719e+00 7.603098750114440918e-01
7.857780761718750000e+03 1.163870239257812500e+01 9.439824223518371582e-01
7.859592773437500000e+03 1.090292930603027344e+01 1.223246693611145020e+00
7.861400878906250000e+03 9.991081237792968750e+00 1.189715981483459473e+00
7.863213867187500000e+03 8.698002815246582031e+00 1.178110361099243164e+00
7.865022460937500000e+03 1.039045238494873047e+01 1.235316276550292969e+00
7.866836425781250000e+03 9.693023681640625000e+00 1.260728478431701660e+00
7.868645996093750000e+03 9.619974136352539062e+00 1.301607966423034668e+00
7.870456054687500000e+03 1.198653221130371094e+01 1.134297370910644531e+00
7.872270996093750000e+03 9.695480346679687500e+00 1.030539274215698242e+00
7.874082031250000000e+03 1.082269382476806641e+01 1.176696896553039551e+00
7.875897949218750000e+03 1.059106445312500000e+01 1.408370614051818848e+00
7.877709960937500000e+03 9.794073104858398438e+00 1.488495826721191406e+00
7.879526367187500000e+03 1.101947689056396484e+01 1.369102716445922852e+00
7.881338867187500000e+03 1.029406642913818359e+01 1.253783106803894043e+00
7.883151855468750000e+03 9.865076065063476562e+00 1.248986124992370605e+00
7.884969726562500000e+03 9.499876976013183594e+00 1.383773803710937500e+00
7.886783691406250000e+03 9.740724563598632812e+00 1.424210906028747559e+00
7.888602539062500000e+03 1.175154113769531250e+01 1.312559127807617188e+00
7.890417480468750000e+03 1.020744991302490234e+01 1.212608337402343750e+00
7.892236816406250000e+03 1.127326774597167969e+01 1.089009642601013184e+00
7.894052246093750000e+03 1.180113410949707031e+01 1.129564285278320312e+00
7.895868652343750000e+03 1.145987510681152344e+01 1.307951807975769043e+00
7.897688964843750000e+03 1.049324703216552734e+01 1.451102018356323242e+00
7.899505859375000000e+03 9.820689201354980469e+00 1.549218058586120605e+00
7.901327636718750000e+03 9.064351081848144531e+00 1.605988740921020508e+00
7.903145507812500000e+03 9.633215904235839844e+00 1.579488515853881836e+00
7.904967773437500000e+03 1.017604732513427734e+01 1.502031445503234863e+00
7.906786132812500000e+03 1.011901378631591797e+01 1.457326292991638184e+00
7.908605468750000000e+03 1.057056522369384766e+01 1.415371537208557129e+00
7.910429199218750000e+03 1.087575912475585938e+01 1.244018554687500000e+00
7.912248535156250000e+03 1.174742698669433594e+01 1.066362023353576660e+00
7.914073242187500000e+03 1.170839118957519531e+01 8.637807965278625488e-01
7.915894042968750000e+03 1.025303840637207031e+01 7.190682888031005859e-01
7.917719238281250000e+03 1.252824211120605469e+01 9.158684611320495605e-01
7.919540527343750000e+03 1.234977722167968750e+01 1.110550284385681152e+00
7.921362792968750000e+03 1.053587818145751953e+01 9.514596462249755859e-01
7.923189453125000000e+03 9.614529609680175781e+00 9.658256769180297852e-01
7.925012207031250000e+03 1.027618885040283203e+01 1.112711906433105469e+00
7.926839355468750000e+03 1.085081863403320312e+01 1.346361160278320312e+00
7.928663085937500000e+03 9.963853836059570312e+00 1.419006347656250000e+00
7.930491210937500000e+03 1.083080387115478516e+01 1.300785183906555176e+00
7.932315917968750000e+03 1.102840805053710938e+01 1.127419948577880859e+00
7.934140625000000000e+03 1.256335735321044922e+01 1.093880891799926758e+00
7.935970214843750000e+03 1.145970821380615234e+01 1.308711051940917969e+00
7.937795898437500000e+03 1.036004066467285156e+01 1.500489830970764160e+00
7.939626464843750000e+03 1.071184253692626953e+01 1.519361138343811035e+00
7.941452636718750000e+03 1.010032939910888672e+01 1.526723027229309082e+00
7.943284179687500000e+03 1.038095760345458984e+01 1.483367204666137695e+00
7.945111328125000000e+03 1.027596759796142578e+01 1.466308236122131348e+00
7.946938964843750000e+03 1.030106735229492188e+01 1.463559508323669434e+00
7.948771972656250000e+03 9.919515609741210938e+00 1.401307344436645508e+00
7.950600585937500000e+03 1.065218544006347656e+01 1.232971310615539551e+00
7.952433593750000000e+03 1.005294704437255859e+01 1.213517308235168457e+00
7.954263183593750000e+03 9.689293861389160156e+00 1.379726171493530273e+00
7.956097656250000000e+03 9.051156044006347656e+00 1.569981932640075684e+00
7.957927734375000000e+03 9.035039901733398438e+00 1.622102499008178711e+00
7.959758300781250000e+03 9.647355079650878906e+00 1.584899067878723145e+00
7.961593750000000000e+03 9.608352661132812500e+00 1.519232511520385742e+00
7.963425292968750000e+03 1.188439369201660156e+01 1.273998379707336426e+00
7.965261718750000000e+03 1.173110771179199219e+01 9.634854197502136230e-01
7.967094238281250000e+03 1.003879737854003906e+01 7.843806743621826172e-01
7.968931640625000000e+03 1.181099796295166016e+01 8.643552660942077637e-01
7.970764648437500000e+03 9.481838226318359375e+00 1.191330552101135254e+00
7.972598144531250000e+03 9.187077522277832031e+00 1.477671504020690918e+00
7.974437011718750000e+03 9.573237419128417969e+00 1.562992334365844727e+00
7.976271484375000000e+03 9.141210556030273438e+00 1.530970931053161621e+00
7.978110839843750000e+03 1.038076114654541016e+01 1.385910749435424805e+00
7.979945800781250000e+03 9.241811752319335938e+00 1.154484391212463379e+00
7.981786132812500000e+03 1.008434486389160156e+01 1.058801531791687012e+00
7.983622558593750000e+03 1.001499652862548828e+01 1.281075835227966309e+00
7.985458984375000000e+03 9.989449501037597656e+00 1.471469998359680176e+00
7.987300292968750000e+03 1.042495918273925781e+01 1.440762400627136230e+00
7.989137695312500000e+03 1.048281383514404297e+01 1.391316056251525879e+00
7.990979980468750000e+03 1.027277946472167969e+01 1.348360657691955566e+00
7.992818359375000000e+03 1.202175045013427734e+01 1.009549856185913086e+00
7.994661621093750000e+03 9.362645149230957031e+00 6.855348348617553711e-01
7.996500488281250000e+03 1.037125778198242188e+01 7.758317589759826660e-01
7.998344726562500000e+03 1.111859989166259766e+01 1.202844500541687012e+00
8.000184570312500000e+03 1.042840671539306641e+01 1.370623469352722168e+00
8.002024902343750000e+03 9.729457855224609375e+00 1.423329830169677734e+00
8.003870605468750000e+03 1.024879264831542969e+01 1.464157581329345703e+00
8.005711425781250000e+03 1.051125621795654297e+01 1.520901322364807129e+00
8.007557617187500000e+03 9.605249404907226562e+00 1.573650121688842773e+00
8.009399902343750000e+03 1.017975807189941406e+01 1.551238298416137695e+00
8.011247070312500000e+03 1.092593669891357422e+01 1.464524149894714355e+00
8.013089843750000000e+03 1.067330646514892578e+01 1.373308062553405762e+00
8.014933105468750000e+03 1.179674530029296875e+01 1.229157686233520508e+00
8.016781250000000000e+03 1.040977954864501953e+01 1.163313865661621094e+00
8.018625488281250000e+03 1.007476329803466797e+01 1.265420198440551758e+00
8.020474609375000000e+03 1.117426013946533203e+01 1.375733137130737305e+00
8.022319824218750000e+03 1.063712787628173828e+01 1.377296447753906250e+00
8.024169921875000000e+03 1.094733333587646484e+01 1.260439634323120117e+00
8.026015625000000000e+03 1.225104713439941406e+01 1.032597780227661133e+00
8.027862304687500000e+03 9.692146301269531250e+00 9.116898179054260254e-01
8.029713378906250000e+03 1.019934749603271484e+01 8.793959021568298340e-01
8.031560546875000000e+03 1.032884216308593750e+01 1.185223817825317383e+00
8.033412597656250000e+03 1.061964416503906250e+01 1.366809606552124023e+00
8.035260742187500000e+03 9.992872238159179688e+00 1.515348434448242188e+00
8.037113769531250000e+03 9.914752960205078125e+00 1.523268699645996094e+00
8.038962402343750000e+03 9.162495613098144531e+00 1.520010113716125488e+00
8.040812011718750000e+03 1.019798564910888672e+01 1.474115967750549316e+00
8.042666015625000000e+03 9.755822181701660156e+00 1.511661767959594727e+00
8.044516113281250000e+03 9.813234329223632812e+00 1.535241007804870605e+00
8.046371093750000000e+03 1.043608379364013672e+01 1.486023426055908203e+00
8.048222167968750000e+03 9.903446197509765625e+00 1.427005887031555176e+00
8.050078125000000000e+03 1.082078456878662109e+01 1.396699666976928711e+00
8.051930175781250000e+03 1.087199401855468750e+01 1.357266187667846680e+00
8.053782714843750000e+03 9.630397796630859375e+00 1.306093811988830566e+00
8.055639648437500000e+03 9.192234992980957031e+00 1.353529095649719238e+00
8.057492675781250000e+03 1.019631099700927734e+01 1.462955355644226074e+00
8.059351074218750000e+03 9.818126678466796875e+00 1.523374319076538086e+00
8.061205078125000000e+03 1.165543174743652344e+01 1.357018947601318359e+00
8.063063964843750000e+03 9.088516235351562500e+00 1.181468009948730469e+00
8.064918945312500000e+03 9.719481468200683594e+00 1.143826365470886230e+00
8.066773925781250000e+03 1.203114986419677734e+01 1.250548362731933594e+00
8.068634277343750000e+03 1.109554958343505859e+01 1.412911772727966309e+00
8.070490234375000000e+03 1.060583114624023438e+01 1.488040804862976074e+00
8.072351562500000000e+03 1.016174793243408203e+01 1.492899417877197266e+00
8.074208496093750000e+03 1.043842124938964844e+01 1.410102367401123047e+00
8.076070312500000000e+03 1.064775371551513672e+01 1.379287719726562500e+00
8.077928222656250000e+03 9.699401855468750000e+00 1.462330818176269531e+00
8.079786621093750000e+03 9.529078483581542969e+00 1.544570446014404297e+00
8.081649902343750000e+03 1.055701732635498047e+01 1.539826750755310059e+00
8.083508789062500000e+03 1.029598140716552734e+01 1.526155233383178711e+00
8.085373046875000000e+03 1.063472461700439453e+01 1.509814500808715820e+00
8.087232910156250000e+03 1.035172367095947266e+01 1.465099215507507324e+00
8.089098144531250000e+03 9.629574775695800781e+00 1.484801411628723145e+00
8.090958984375000000e+03 1.162331962585449219e+01 1.491635680198669434e+00
8.092820312500000000e+03 1.041068077087402344e+01 1.481849312782287598e+00
8.094686523437500000e+03 9.898977279663085938e+00 1.409282088279724121e+00
8.096548339843750000e+03 1.012846279144287109e+01 1.407982468605041504e+00
8.098415527343750000e+03 1.052982425689697266e+01 1.477626800537109375e+00
8.100278808593750000e+03 1.011252498626708984e+01 1.519514203071594238e+00
8.102146484375000000e+03 8.768688201904296875e+00 1.500566005706787109e+00
8.104010253906250000e+03 1.002301979064941406e+01 1.388776183128356934e+00
8.105874511718750000e+03 1.132151794433593750e+01 1.352465748786926270e+00
8.107744140625000000e+03 1.140431594848632812e+01 1.444956660270690918e+00
8.109608886718750000e+03 9.480281829833984375e+00 1.558403015136718750e+00
8.111479003906250000e+03 1.007209300994873047e+01 1.542855143547058105e+00
8.113345214843750000e+03 9.453575134277343750e+00 1.531651973724365234e+00
8.115216308593750000e+03 8.187259674072265625e+00 1.602786779403686523e+00
8.117083007812500000e+03 1.019500827789306641e+01 1.527391314506530762e+00
8.118950195312500000e+03 9.609867095947265625e+00 1.521021366119384766e+00
8.120822753906250000e+03 1.035018348693847656e+01 1.512293100357055664e+00
8.122690917968750000e+03 1.110140132904052734e+01 1.498248815536499023e+00
8.124563964843750000e+03 1.027094554901123047e+01 1.500018835067749023e+00
8.126432617187500000e+03 1.021031475067138672e+01 1.512673020362854004e+00
8.128306640625000000e+03 9.931140899658203125e+00 1.530009746551513672e+00
8.130176757812500000e+03 9.914772987365722656e+00 1.519316673278808594e+00
8.132051269531250000e+03 1.075091457366943359e+01 1.478057146072387695e+00
8.133922363281250000e+03 9.800599098205566406e+00 1.462427020072937012e+00
8.135793457031250000e+03 9.560828208923339844e+00 1.442154169082641602e+00
8.137669433593750000e+03 9.917682647705078125e+00 1.420163631439208984e+00
8.139541503906250000e+03 1.006903553009033203e+01 1.382627844810485840e+00
8.141418457031250000e+03 1.090161037445068359e+01 1.357910513877868652e+00
8.143291503906250000e+03 9.518428802490234375e+00 1.441248774528503418e+00
8.145169433593750000e+03 9.273128509521484375e+00 1.451480269432067871e+00
8.147042968750000000e+03 1.003915596008300781e+01 1.387873053550720215e+00
8.148917480468750000e+03 9.542591094970703125e+00 1.379962444305419922e+00
8.150796386718750000e+03 1.004771041870117188e+01 1.405747890472412109e+00
8.152671386718750000e+03 9.797467231750488281e+00 1.453332662582397461e+00
8.154551269531250000e+03 9.990484237670898438e+00 1.440359950065612793e+00
8.156427246093750000e+03 1.048774147033691406e+01 1.413696765899658203e+00
8.158308105468750000e+03 9.279866218566894531e+00 1.523238420486450195e+00
8.160185058593750000e+03 9.681670188903808594e+00 1.505656123161315918e+00
8.162062500000000000e+03 1.006871032714843750e+01 1.180344343185424805e+00
8.163944335937500000e+03 1.182984066009521484e+01 1.336443543434143066e+00
8.165822753906250000e+03 1.129560089111328125e+01 1.368709564208984375e+00
8.167705566406250000e+03 1.092264366149902344e+01 1.414461255073547363e+00
8.169584472656250000e+03 1.028920936584472656e+01 1.407302379608154297e+00
8.171468261718750000e+03 9.536246299743652344e+00 1.358013033866882324e+00
8.173348144531250000e+03 9.496332168579101562e+00 1.355312585830688477e+00
8.175228515625000000e+03 1.089007854461669922e+01 1.386794328689575195e+00
8.177113769531250000e+03 1.081330394744873047e+01 1.405777692794799805e+00
8.178995117187500000e+03 1.022757720947265625e+01 1.378447413444519043e+00
8.180880859375000000e+03 1.039777565002441406e+01 1.337940216064453125e+00
8.182763183593750000e+03 1.109329414367675781e+01 1.289090037345886230e+00
8.184649902343750000e+03 9.817383766174316406e+00 1.344796538352966309e+00
8.186532714843750000e+03 1.065172958374023438e+01 1.327943325042724609e+00
8.188416015625000000e+03 1.110669612884521484e+01 1.306560158729553223e+00
8.190304199218750000e+03 1.124572372436523438e+01 1.288347601890563965e+00
8.192188476562500000e+03 1.176111698150634766e+01 1.270302891731262207e+00
8.194077148437500000e+03 9.619379997253417969e+00 1.282161951065063477e+00
8.195962890625000000e+03 1.040561962127685547e+01 1.191104292869567871e+00
8.197852539062500000e+03 1.088975048065185547e+01 1.177101850509643555e+00
8.199738281250000000e+03 1.030634880065917969e+01 1.277116417884826660e+00
8.201625000000000000e+03 1.130079936981201172e+01 1.295762658119201660e+00
8.203515625000000000e+03 1.140996360778808594e+01 1.275703310966491699e+00
8.205403320312500000e+03 1.058347988128662109e+01 1.312524199485778809e+00
8.207295898437500000e+03 1.074054718017578125e+01 1.372359871864318848e+00
8.209183593750000000e+03 1.089296722412109375e+01 1.383596539497375488e+00
8.211076171875000000e+03 1.039210414886474609e+01 1.425513625144958496e+00
8.212965820312500000e+03 1.001262569427490234e+01 1.425983905792236328e+00
8.214854492187500000e+03 1.065512561798095703e+01 1.398488640785217285e+00
8.216749023437500000e+03 1.066811466217041016e+01 1.399228572845458984e+00
8.218639648437500000e+03 9.579055786132812500e+00 1.396794795989990234e+00
8.220534179687500000e+03 1.024228763580322266e+01 1.356329083442687988e+00
8.222425781250000000e+03 1.093006992340087891e+01 1.340527772903442383e+00
8.224322265625000000e+03 1.029004001617431641e+01 1.354882955551147461e+00
8.226213867187500000e+03 9.482599258422851562e+00 1.346950531005859375e+00
8.228106445312500000e+03 1.088503170013427734e+01 1.276976466178894043e+00
8.230003906250000000e+03 9.191855430603027344e+00 1.281549930572509766e+00
8.231896484375000000e+03 1.028799438476562500e+01 1.291315555572509766e+00
8.233794921875000000e+03 9.868258476257324219e+00 1.314511775970458984e+00
8.235689453125000000e+03 9.551741600036621094e+00 1.353084564208984375e+00
8.237588867187500000e+03 1.061110782623291016e+01 1.403235077857971191e+00
8.239483398437500000e+03 9.588271141052246094e+00 1.442270755767822266e+00
8.241378906250000000e+03 1.042090511322021484e+01 1.430592775344848633e+00
8.243279296875000000e+03 9.925971031188964844e+00 1.365733146667480469e+00
8.245175781250000000e+03 1.021106815338134766e+01 1.291241168975830078e+00
8.247077148437500000e+03 1.000050735473632812e+01 1.318878531455993652e+00
8.248974609375000000e+03 1.103078174591064453e+01 1.367105960845947266e+00
8.250876953125000000e+03 1.047325611114501953e+01 1.390672922134399414e+00
8.252774414062500000e+03 9.987385749816894531e+00 1.325937509536743164e+00
8.254672851562500000e+03 1.058916091918945312e+01 1.363431215286254883e+00
8.256577148437500000e+03 1.061561012268066406e+01 1.248395800590515137e+00
8.258476562500000000e+03 9.982501983642578125e+00 1.222190856933593750e+00
8.260380859375000000e+03 9.517054557800292969e+00 1.261287569999694824e+00
8.262281250000000000e+03 9.504133224487304688e+00 1.343618392944335938e+00
8.264186523437500000e+03 9.887510299682617188e+00 1.406074881553649902e+00
8.266086914062500000e+03 1.000821495056152344e+01 1.426179885864257812e+00
8.267989257812500000e+03 1.022122764587402344e+01 1.417688488960266113e+00
8.269895507812500000e+03 1.094746589660644531e+01 1.376439094543457031e+00
8.271797851562500000e+03 9.644451141357421875e+00 1.367871046066284180e+00
8.273705078125000000e+03 8.821210861206054688e+00 1.376801252365112305e+00
8.275608398437500000e+03 1.136148738861083984e+01 1.270941376686096191e+00
8.277516601562500000e+03 9.856905937194824219e+00 1.241975903511047363e+00
8.279420898437500000e+03 1.064844894409179688e+01 1.120940804481506348e+00
8.281330078125000000e+03 1.275527191162109375e+01 1.008174777030944824e+00
8.283235351562500000e+03 1.235152339935302734e+01 9.334576129913330078e-01
8.285141601562500000e+03 1.163845443725585938e+01 9.790467023849487305e-01
8.287051757812500000e+03 9.431994438171386719e+00 1.045613884925842285e+00
8.288958007812500000e+03 1.080429267883300781e+01 9.514433741569519043e-01
8.290869140625000000e+03 9.771598815917968750e+00 8.314027786254882812e-01
8.292777343750000000e+03 1.172603034973144531e+01 9.206228256225585938e-01
8.294689453125000000e+03 1.080286598205566406e+01 1.135686397552490234e+00
8.296597656250000000e+03 1.109854602813720703e+01 1.030794858932495117e+00
8.298505859375000000e+03 1.104089450836181641e+01 8.894878625869750977e-01
8.300419921875000000e+03 1.034760189056396484e+01 8.113733530044555664e-01
8.302329101562500000e+03 1.296597385406494141e+01 8.258802294731140137e-01
8.304243164062500000e+03 1.213040733337402344e+01 1.025730013847351074e+00
8.306154296875000000e+03 9.431940078735351562e+00 1.151982545852661133e+00
8.308069335937500000e+03 1.040384292602539062e+01 1.163039207458496094e+00
8.309980468750000000e+03 1.216315460205078125e+01 1.186022639274597168e+00
8.311892578125000000e+03 1.042571640014648438e+01 1.112469196319580078e+00
8.313808593750000000e+03 1.226814746856689453e+01 1.079563140869140625e+00
8.315721679687500000e+03 9.251081466674804688e+00 1.260729312896728516e+00
8.317639648437500000e+03 1.074407005310058594e+01 1.332741737365722656e+00
8.319552734375000000e+03 9.179575920104980469e+00 1.348929166793823242e+00
8.321470703125000000e+03 9.676718711853027344e+00 1.323566675186157227e+00
8.323385742187500000e+03 1.075799942016601562e+01 1.285676360130310059e+00
8.325299804687500000e+03 1.039830207824707031e+01 1.295868515968322754e+00
8.327219726562500000e+03 9.941249847412109375e+00 1.307280182838439941e+00
8.329135742187500000e+03 9.943667411804199219e+00 1.304056048393249512e+00
8.331056640625000000e+03 1.052372264862060547e+01 1.283155918121337891e+00
8.332972656250000000e+03 1.100056743621826172e+01 1.270896792411804199e+00
8.334894531250000000e+03 1.062740039825439453e+01 1.242028355598449707e+00
8.336811523437500000e+03 1.020824527740478516e+01 1.289352178573608398e+00
8.338729492187500000e+03 1.010853385925292969e+01 1.308008313179016113e+00
8.340652343750000000e+03 1.054127025604248047e+01 1.162321805953979492e+00
8.342571289062500000e+03 1.101775932312011719e+01 8.788861036300659180e-01
8.344495117187500000e+03 1.027455997467041016e+01 5.999862551689147949e-01
8.346415039062500000e+03 1.173513793945312500e+01 5.234036445617675781e-01
8.348339843750000000e+03 1.631309318542480469e+01 5.454775094985961914e-01
8.350259765625000000e+03 1.153489780426025391e+01 9.445742964744567871e-01
8.352180664062500000e+03 1.158005905151367188e+01 9.405420422554016113e-01
8.354107421875000000e+03 1.089552593231201172e+01 7.615492343902587891e-01
8.356029296875000000e+03 1.286326217651367188e+01 6.731298565864562988e-01
8.357956054687500000e+03 9.436722755432128906e+00 9.454665184020996094e-01
8.359878906250000000e+03 1.077148246765136719e+01 1.287713646888732910e+00
8.361806640625000000e+03 8.365441322326660156e+00 1.317765712738037109e+00
8.363729492187500000e+03 8.699268341064453125e+00 1.188854098320007324e+00
8.365654296875000000e+03 8.827517509460449219e+00 1.083078145980834961e+00
8.367583007812500000e+03 9.812272071838378906e+00 1.081775307655334473e+00
8.369507812500000000e+03 9.227865219116210938e+00 1.228900074958801270e+00
8.371437500000000000e+03 8.187957763671875000e+00 1.336794734001159668e+00
8.373364257812500000e+03 1.087468719482421875e+01 1.298077583312988281e+00
8.375294921875000000e+03 9.289518356323242188e+00 1.342443346977233887e+00
8.377221679687500000e+03 9.434707641601562500e+00 1.308490872383117676e+00
8.379148437500000000e+03 9.997443199157714844e+00 1.257138013839721680e+00
8.381081054687500000e+03 1.020972251892089844e+01 1.140274286270141602e+00
8.383008789062500000e+03 1.021868038177490234e+01 9.940683245658874512e-01
8.384942382812500000e+03 9.876792907714843750e+00 9.351571202278137207e-01
8.386871093750000000e+03 1.037577819824218750e+01 1.052435040473937988e+00
8.388804687500000000e+03 1.077288055419921875e+01 1.199942111968994141e+00
8.390734375000000000e+03 9.677161216735839844e+00 1.284039020538330078e+00
8.392665039062500000e+03 1.000669288635253906e+01 1.256438493728637695e+00
8.394600585937500000e+03 1.054078388214111328e+01 1.161549568176269531e+00
8.396531250000000000e+03 9.733591079711914062e+00 1.042414188385009766e+00
8.398467773437500000e+03 1.297601509094238281e+01 7.591207623481750488e-01
8.400399414062500000e+03 1.025265026092529297e+01 5.632463097572326660e-01
8.402336914062500000e+03 8.553856849670410156e+00 5.270378589630126953e-01
8.404269531250000000e+03 1.235791110992431641e+01 8.099431991577148438e-01
8.406203125000000000e+03 1.063606071472167969e+01 1.161931276321411133e+00
8.408141601562500000e+03 1.053944015502929688e+01 1.240393996238708496e+00
8.410076171875000000e+03 8.830101966857910156e+00 1.209619998931884766e+00
8.412015625000000000e+03 9.771118164062500000e+00 1.245522618293762207e+00
8.413950195312500000e+03 1.079255390167236328e+01 1.137337088584899902e+00
8.415890625000000000e+03 1.042770862579345703e+01 8.586789965629577637e-01
8.417827148437500000e+03 9.523674011230468750e+00 7.470887899398803711e-01
8.419763671875000000e+03 9.738080024719238281e+00 9.026015400886535645e-01
8.421705078125000000e+03 1.042762756347656250e+01 1.097764849662780762e+00
8.423642578125000000e+03 9.718157768249511719e+00 1.187566876411437988e+00
8.425584960937500000e+03 9.249020576477050781e+00 1.169100522994995117e+00
8.427523437500000000e+03 9.364549636840820312e+00 1.025432348251342773e+00
8.429466796875000000e+03 1.259926319122314453e+01 6.995386481285095215e-01
8.431405273437500000e+03 1.414175510406494141e+01 4.969448745250701904e-01
8.433349609375000000e+03 1.220516490936279297e+01 4.783352613449096680e-01
8.435290039062500000e+03 1.068477439880371094e+01 7.142743468284606934e-01
8.437230468750000000e+03 8.805178642272949219e+00 1.110152602195739746e+00
8.439175781250000000e+03 8.917180061340332031e+00 1.232681751251220703e+00
8.441117187500000000e+03 9.021128654479980469e+00 1.255314946174621582e+00
8.443064453125000000e+03 1.001691722869873047e+01 1.220661520957946777e+00
8.445005859375000000e+03 9.020180702209472656e+00 1.243387222290039062e+00
8.446954101562500000e+03 8.296245574951171875e+00 1.247131109237670898e+00
8.448896484375000000e+03 1.018035697937011719e+01 1.182556867599487305e+00
8.450840820312500000e+03 1.026212882995605469e+01 1.090368747711181641e+00
8.452789062500000000e+03 1.142604923248291016e+01 7.834430336952209473e-01
8.454734375000000000e+03 7.807960987091064453e+00 7.314810156822204590e-01
8.456683593750000000e+03 9.644221305847167969e+00 9.673719406127929688e-01
8.458628906250000000e+03 1.116499137878417969e+01 1.076891303062438965e+00
8.460579101562500000e+03 1.060739517211914062e+01 1.082087039947509766e+00
8.462525390625000000e+03 9.870437622070312500e+00 1.066658496856689453e+00
8.464472656250000000e+03 1.048218727111816406e+01 8.930922150611877441e-01
8.466424804687500000e+03 9.856538772583007812e+00 6.482599973678588867e-01
8.468372070312500000e+03 1.018932437896728516e+01 5.679902434349060059e-01
8.470325195312500000e+03 9.764624595642089844e+00 8.020586371421813965e-01
8.472273437500000000e+03 9.897150993347167969e+00 1.059175372123718262e+00
8.474227539062500000e+03 8.717501640319824219e+00 1.106195807456970215e+00
8.476176757812500000e+03 8.338867187500000000e+00 1.084736824035644531e+00
8.478126953125000000e+03 9.085881233215332031e+00 1.111194252967834473e+00
8.480082031250000000e+03 9.578835487365722656e+00 1.138715982437133789e+00
8.482032226562500000e+03 8.803550720214843750e+00 1.153782963752746582e+00
