Wavelength_Angs Flux(erg/s/cm2/A) flux_err
7.647158691406250000e+03 3.872620773315429688e+01 7.855741381645202637e-01
7.648917968750000000e+03 3.964114379882812500e+01 8.009307980537414551e-01
7.650677246093750000e+03 4.202762603759765625e+01 7.741345167160034180e-01
7.652441894531250000e+03 4.040179061889648438e+01 7.885918021202087402e-01
7.654202148437500000e+03 3.974518966674804688e+01 8.037131428718566895e-01
7.655967285156250000e+03 4.133076858520507812e+01 7.520924210548400879e-01
7.657728515625000000e+03 3.918601226806640625e+01 8.138438463211059570e-01
7.659494140625000000e+03 3.722357559204101562e+01 8.956692814826965332e-01
7.661256347656250000e+03 3.907868957519531250e+01 8.535743951797485352e-01
7.663018554687500000e+03 4.013105010986328125e+01 8.015594482421875000e-01
7.664785644531250000e+03 3.806197357177734375e+01 8.213908672332763672e-01
7.666549316406250000e+03 3.752314758300781250e+01 8.503904938697814941e-01
7.668316894531250000e+03 3.799070739746093750e+01 8.880034089088439941e-01
7.670081054687500000e+03 3.815711212158203125e+01 9.024291038513183594e-01
7.671849609375000000e+03 3.977228546142578125e+01 8.678747415542602539e-01
7.673614746093750000e+03 3.780629348754882812e+01 8.778136968612670898e-01
7.675379882812500000e+03 3.800699234008789062e+01 8.955875635147094727e-01
7.677149902343750000e+03 3.812983703613281250e+01 8.955469727516174316e-01
7.678916015625000000e+03 3.741354370117187500e+01 8.993730545043945312e-01
7.680687011718750000e+03 3.784870147705078125e+01 9.004513025283813477e-01
7.682453613281250000e+03 3.959009170532226562e+01 8.813586235046386719e-01
7.684225097656250000e+03 3.914952087402343750e+01 8.837689757347106934e-01
7.685993164062500000e+03 3.899538803100585938e+01 8.919845223426818848e-01
7.687761230468750000e+03 3.797991180419921875e+01 9.037157893180847168e-01
7.689534179687500000e+03 3.767343902587890625e+01 9.017406105995178223e-01
7.691302734375000000e+03 3.978712463378906250e+01 8.732262253761291504e-01
7.693076660156250000e+03 4.083649063110351562e+01 8.668003678321838379e-01
7.694846191406250000e+03 3.949020767211914062e+01 8.867301344871520996e-01
7.696620605468750000e+03 3.810783386230468750e+01 8.984780311584472656e-01
7.698391113281250000e+03 3.858347702026367188e+01 8.885914087295532227e-01
7.700162109375000000e+03 4.018051910400390625e+01 8.748623132705688477e-01
7.701937988281250000e+03 3.978849029541015625e+01 8.818756937980651855e-01
7.703709960937500000e+03 3.824047088623046875e+01 9.043585062026977539e-01
7.705486328125000000e+03 3.936251068115234375e+01 8.983560800552368164e-01
7.707258789062500000e+03 4.011194229125976562e+01 8.989042043685913086e-01
7.709036132812500000e+03 3.687785339355468750e+01 9.273889064788818359e-01
7.710809570312500000e+03 3.990869140625000000e+01 8.450592756271362305e-01
7.712587890625000000e+03 3.819916152954101562e+01 7.000415325164794922e-01
7.714361816406250000e+03 4.133777999877929688e+01 6.912413239479064941e-01
7.716136718750000000e+03 4.050873947143554688e+01 6.719352602958679199e-01
7.717916015625000000e+03 4.123029327392578125e+01 6.503548622131347656e-01
7.719691406250000000e+03 4.000047302246093750e+01 7.085258960723876953e-01
7.721471679687500000e+03 3.802679824829101562e+01 8.303919434547424316e-01
7.723248046875000000e+03 3.762337493896484375e+01 8.628216385841369629e-01
7.725028808593750000e+03 3.983528900146484375e+01 8.502656817436218262e-01
7.726806152343750000e+03 4.070450973510742188e+01 8.083842992782592773e-01
7.728583496093750000e+03 3.894842529296875000e+01 8.251013755798339844e-01
7.730365722656250000e+03 3.919846725463867188e+01 8.803327679634094238e-01
7.732144042968750000e+03 3.898016738891601562e+01 9.033793210983276367e-01
7.733927246093750000e+03 3.957545471191406250e+01 8.862892985343933105e-01
7.735706542968750000e+03 3.985429763793945312e+01 8.585494160652160645e-01
7.737490234375000000e+03 4.024743652343750000e+01 8.571646213531494141e-01
7.739270019531250000e+03 4.053038406372070312e+01 8.797093629837036133e-01
7.741050781250000000e+03 3.959643173217773438e+01 8.936695456504821777e-01
7.742835449218750000e+03 3.857051467895507812e+01 8.916669487953186035e-01
7.744616699218750000e+03 3.882228088378906250e+01 8.913757205009460449e-01
7.746402832031250000e+03 3.945214462280273438e+01 8.943984508514404297e-01
7.748185058593750000e+03 4.032001495361328125e+01 8.138638734817504883e-01
7.749971679687500000e+03 3.880076217651367188e+01 6.780918836593627930e-01
7.751754394531250000e+03 4.093209457397460938e+01 6.151012182235717773e-01
7.753537597656250000e+03 3.889397811889648438e+01 6.443570852279663086e-01
7.755325683593750000e+03 3.667391967773437500e+01 8.138197064399719238e-01
7.757109863281250000e+03 3.991884613037109375e+01 8.689754009246826172e-01
7.758898437500000000e+03 4.525209045410156250e+01 7.792870998382568359e-01
7.760683593750000000e+03 6.478498077392578125e+01 6.004984974861145020e-01
7.762473144531250000e+03 6.783556365966796875e+01 5.699871778488159180e-01
7.764258789062500000e+03 5.043695831298828125e+01 7.249002456665039062e-01
7.766044921875000000e+03 3.989586257934570312e+01 8.542491793632507324e-01
7.767835937500000000e+03 3.914223098754882812e+01 8.824700117111206055e-01
7.769622558593750000e+03 4.079304885864257812e+01 8.727766871452331543e-01
7.771414550781250000e+03 3.916048049926757812e+01 8.935433030128479004e-01
7.773202148437500000e+03 3.975647735595703125e+01 8.381094336509704590e-01
7.774994628906250000e+03 3.900645828247070312e+01 8.062915205955505371e-01
7.776783203125000000e+03 3.981747055053710938e+01 8.344907164573669434e-01
7.778572265625000000e+03 3.786905288696289062e+01 9.045124053955078125e-01
7.780366210937500000e+03 3.901205444335937500e+01 8.506789803504943848e-01
7.782155761718750000e+03 3.809232711791992188e+01 8.237345814704895020e-01
7.783950683593750000e+03 3.680033111572265625e+01 8.778916597366333008e-01
7.785741210937500000e+03 3.776025009155273438e+01 9.069603085517883301e-01
7.787536621093750000e+03 3.753318405151367188e+01 8.979134559631347656e-01
7.789328125000000000e+03 3.871728134155273438e+01 8.866506218910217285e-01
7.791120117187500000e+03 3.906926345825195312e+01 8.741683363914489746e-01
7.792916503906250000e+03 3.867372512817382812e+01 8.081030845642089844e-01
7.794709472656250000e+03 3.934693145751953125e+01 7.018845081329345703e-01
7.796506835937500000e+03 3.923690414428710938e+01 7.052463293075561523e-01
7.798300292968750000e+03 3.701358413696289062e+01 8.377926349639892578e-01
7.800098632812500000e+03 3.772381973266601562e+01 9.114336371421813965e-01
7.801893066406250000e+03 3.763203430175781250e+01 9.138816595077514648e-01
7.803687988281250000e+03 3.933518981933593750e+01 8.937132358551025391e-01
7.805487304687500000e+03 3.980994415283203125e+01 8.767048716545104980e-01
7.807283203125000000e+03 3.935837936401367188e+01 8.574846982955932617e-01
7.809083496093750000e+03 3.844581604003906250e+01 8.112173676490783691e-01
7.810879882812500000e+03 3.958691787719726562e+01 7.798255681991577148e-01
7.812681152343750000e+03 3.801507186889648438e+01 8.424128293991088867e-01
7.814478515625000000e+03 3.890672302246093750e+01 8.580414056777954102e-01
7.816275878906250000e+03 3.957955932617187500e+01 8.661851882934570312e-01
7.818078613281250000e+03 3.682211303710937500e+01 8.754484653472900391e-01
7.819876953125000000e+03 3.751174926757812500e+01 7.779788970947265625e-01
7.821680175781250000e+03 3.919857025146484375e+01 6.753363013267517090e-01
7.823479492187500000e+03 4.097736358642578125e+01 6.524989008903503418e-01
7.825283691406250000e+03 4.208334350585937500e+01 6.763474941253662109e-01
7.827083984375000000e+03 3.965659713745117188e+01 8.400702476501464844e-01
7.828884277343750000e+03 3.803387451171875000e+01 8.827620744705200195e-01
7.830689941406250000e+03 3.996773529052734375e+01 8.570864200592041016e-01
7.832491210937500000e+03 3.993123245239257812e+01 8.593817949295043945e-01
7.834297363281250000e+03 3.860514831542968750e+01 8.803122043609619141e-01
7.836099609375000000e+03 3.794710540771484375e+01 8.930155038833618164e-01
7.837906738281250000e+03 3.715411758422851562e+01 9.085362553596496582e-01
7.839709960937500000e+03 3.860174179077148438e+01 8.630981445312500000e-01
7.841513183593750000e+03 3.847548294067382812e+01 7.988307476043701172e-01
7.843321289062500000e+03 3.730652999877929688e+01 7.857718467712402344e-01
7.845125976562500000e+03 3.802898025512695312e+01 8.270274996757507324e-01
7.846935058593750000e+03 3.811494827270507812e+01 8.609684109687805176e-01
7.848740234375000000e+03 3.829692840576171875e+01 8.834748864173889160e-01
7.850549804687500000e+03 3.697279739379882812e+01 8.767880201339721680e-01
7.852355957031250000e+03 3.790709304809570312e+01 7.150017619132995605e-01
7.854166503906250000e+03 3.919924926757812500e+01 6.301963925361633301e-01
7.855973632812500000e+03 3.969051361083984375e+01 6.484801769256591797e-01
7.857780761718750000e+03 3.657012939453125000e+01 7.808089852333068848e-01
7.859592773437500000e+03 3.814419174194335938e+01 8.309096097946166992e-01
7.861400878906250000e+03 3.867456817626953125e+01 7.349755167961120605e-01
7.863213867187500000e+03 3.490900802612304688e+01 7.323731780052185059e-01
7.865022460937500000e+03 3.716212081909179688e+01 8.616942167282104492e-01
7.866836425781250000e+03 3.807625579833984375e+01 8.702718019485473633e-01
7.868645996093750000e+03 3.831197738647460938e+01 8.122530579566955566e-01
7.870456054687500000e+03 3.979643630981445312e+01 7.575655579566955566e-01
7.872270996093750000e+03 3.796733856201171875e+01 7.700545787811279297e-01
7.874082031250000000e+03 3.855125045776367188e+01 8.057455420494079590e-01
7.875897949218750000e+03 3.791583633422851562e+01 8.578268289566040039e-01
7.877709960937500000e+03 3.870282745361328125e+01 8.412095308303833008e-01
7.879526367187500000e+03 3.802953338623046875e+01 7.862101793289184570e-01
7.881338867187500000e+03 3.744757461547851562e+01 7.706925272941589355e-01
7.883151855468750000e+03 3.710887145996093750e+01 8.067181706428527832e-01
7.884969726562500000e+03 3.685588455200195312e+01 8.562547564506530762e-01
7.886783691406250000e+03 3.739896392822265625e+01 8.708937764167785645e-01
7.888602539062500000e+03 3.906053924560546875e+01 8.225505948066711426e-01
7.890417480468750000e+03 3.678236389160156250e+01 7.460920214653015137e-01
7.892236816406250000e+03 3.809472656250000000e+01 7.073726058006286621e-01
7.894052246093750000e+03 3.756045532226562500e+01 7.968881726264953613e-01
7.895868652343750000e+03 3.780502319335937500e+01 8.561721444129943848e-01
7.897688964843750000e+03 3.727272033691406250e+01 8.742799162864685059e-01
7.899505859375000000e+03 3.813346481323242188e+01 8.667751550674438477e-01
7.901327636718750000e+03 3.872006988525390625e+01 8.703363537788391113e-01
7.903145507812500000e+03 3.859036254882812500e+01 8.627532124519348145e-01
7.904967773437500000e+03 3.741159057617187500e+01 8.708454370498657227e-01
7.906786132812500000e+03 3.858949279785156250e+01 8.682888150215148926e-01
7.908605468750000000e+03 3.750780487060546875e+01 8.865664601325988770e-01
7.910429199218750000e+03 3.833949661254882812e+01 8.723099231719970703e-01
7.912248535156250000e+03 3.980789566040039062e+01 7.947756648063659668e-01
7.914073242187500000e+03 3.829522705078125000e+01 6.698379516601562500e-01
7.915894042968750000e+03 4.054833221435546875e+01 6.060548424720764160e-01
7.917719238281250000e+03 3.662773513793945312e+01 6.802343130111694336e-01
7.919540527343750000e+03 3.749475479125976562e+01 7.810740470886230469e-01
7.921362792968750000e+03 3.796630477905273438e+01 7.596871256828308105e-01
7.923189453125000000e+03 3.665023422241210938e+01 7.452450394630432129e-01
7.925012207031250000e+03 3.580582427978515625e+01 8.235545158386230469e-01
7.926839355468750000e+03 3.635368347167968750e+01 8.765197992324829102e-01
7.928663085937500000e+03 3.847469329833984375e+01 8.509340882301330566e-01
7.930491210937500000e+03 3.674842453002929688e+01 7.875221967697143555e-01
7.932315917968750000e+03 3.740107345581054688e+01 7.224968075752258301e-01
7.934140625000000000e+03 3.546999359130859375e+01 7.347990274429321289e-01
7.935970214843750000e+03 3.607508468627929688e+01 8.223399519920349121e-01
7.937795898437500000e+03 3.718123626708984375e+01 8.530901670455932617e-01
7.939626464843750000e+03 3.682709121704101562e+01 8.693013191223144531e-01
7.941452636718750000e+03 3.636533355712890625e+01 8.747009038925170898e-01
7.943284179687500000e+03 3.632862854003906250e+01 8.767642378807067871e-01
7.945111328125000000e+03 3.730445098876953125e+01 8.682709932327270508e-01
7.946938964843750000e+03 3.750211334228515625e+01 8.716229200363159180e-01
7.948771972656250000e+03 3.667692947387695312e+01 8.503974676132202148e-01
7.950600585937500000e+03 3.767505264282226562e+01 8.057227134704589844e-01
7.952433593750000000e+03 3.634095382690429688e+01 8.145055770874023438e-01
7.954263183593750000e+03 3.540639495849609375e+01 8.625887036323547363e-01
7.956097656250000000e+03 3.725777053833007812e+01 8.796397447586059570e-01
7.957927734375000000e+03 3.768009948730468750e+01 8.901734948158264160e-01
7.959758300781250000e+03 3.612058258056640625e+01 9.054570198059082031e-01
7.961593750000000000e+03 3.682725906372070312e+01 8.967924118041992188e-01
7.963425292968750000e+03 3.804415130615234375e+01 8.024453520774841309e-01
7.965261718750000000e+03 3.675257110595703125e+01 6.099429130554199219e-01
7.967094238281250000e+03 3.805038070678710938e+01 5.954601764678955078e-01
7.968931640625000000e+03 3.499832916259765625e+01 8.020339608192443848e-01
7.970764648437500000e+03 3.832353591918945312e+01 8.307551145553588867e-01
7.972598144531250000e+03 3.859551620483398438e+01 8.142489790916442871e-01
7.974437011718750000e+03 3.757478713989257812e+01 8.496945500373840332e-01
7.976271484375000000e+03 3.652280807495117188e+01 8.848037719726562500e-01
7.978110839843750000e+03 3.676247406005859375e+01 8.278672695159912109e-01
7.979945800781250000e+03 3.869314193725585938e+01 7.397321462631225586e-01
7.981786132812500000e+03 3.742615890502929688e+01 7.265211939811706543e-01
7.983622558593750000e+03 3.976182937622070312e+01 7.689569592475891113e-01
7.985458984375000000e+03 3.693796920776367188e+01 8.685352802276611328e-01
7.987300292968750000e+03 3.567619323730468750e+01 8.933987617492675781e-01
7.989137695312500000e+03 3.637540817260742188e+01 8.714764118194580078e-01
7.990979980468750000e+03 3.771942901611328125e+01 8.030765652656555176e-01
7.992818359375000000e+03 3.824175262451171875e+01 6.503657102584838867e-01
7.994661621093750000e+03 3.778495407104492188e+01 5.267518162727355957e-01
7.996500488281250000e+03 3.688624191284179688e+01 6.384513378143310547e-01
7.998344726562500000e+03 3.806543731689453125e+01 7.974056005477905273e-01
8.000184570312500000e+03 3.837485885620117188e+01 8.487659692764282227e-01
8.002024902343750000e+03 3.553332519531250000e+01 8.843832612037658691e-01
8.003870605468750000e+03 3.676221084594726562e+01 8.791226148605346680e-01
8.005711425781250000e+03 3.593564987182617188e+01 8.829763531684875488e-01
8.007557617187500000e+03 3.696734619140625000e+01 8.701094388961791992e-01
8.009399902343750000e+03 3.680543899536132812e+01 8.764083385467529297e-01
8.011247070312500000e+03 3.844005584716796875e+01 8.587886691093444824e-01
8.013089843750000000e+03 3.795435714721679688e+01 8.084945678710937500e-01
8.014933105468750000e+03 3.681443405151367188e+01 7.311607003211975098e-01
8.016781250000000000e+03 3.705114746093750000e+01 7.367580533027648926e-01
8.018625488281250000e+03 3.843268203735351562e+01 8.261491060256958008e-01
8.020474609375000000e+03 3.806268692016601562e+01 8.535107970237731934e-01
8.022319824218750000e+03 3.845010375976562500e+01 8.327729701995849609e-01
8.024169921875000000e+03 3.988509750366210938e+01 7.630680799484252930e-01
8.026015625000000000e+03 3.803311920166015625e+01 6.529569029808044434e-01
8.027862304687500000e+03 3.827732467651367188e+01 6.266343593597412109e-01
8.029713378906250000e+03 3.728389358520507812e+01 7.267981767654418945e-01
8.031560546875000000e+03 3.608551406860351562e+01 8.316166996955871582e-01
8.033412597656250000e+03 3.737900161743164062e+01 8.597152233123779297e-01
8.035260742187500000e+03 3.681163406372070312e+01 8.831701278686523438e-01
8.037113769531250000e+03 3.584273147583007812e+01 8.913724422454833984e-01
8.038962402343750000e+03 3.606570816040039062e+01 8.890738487243652344e-01
8.040812011718750000e+03 3.762416458129882812e+01 8.758558630943298340e-01
8.042666015625000000e+03 3.758848953247070312e+01 8.710243105888366699e-01
8.044516113281250000e+03 3.832355117797851562e+01 8.537223935127258301e-01
8.046371093750000000e+03 3.733706283569335938e+01 8.584463000297546387e-01
8.048222167968750000e+03 3.690803909301757812e+01 8.695324063301086426e-01
8.050078125000000000e+03 3.828147506713867188e+01 8.585684895515441895e-01
8.051930175781250000e+03 3.547785186767578125e+01 8.548314571380615234e-01
8.053782714843750000e+03 3.824380111694335938e+01 8.104447126388549805e-01
8.055639648437500000e+03 3.683917236328125000e+01 8.425320982933044434e-01
8.057492675781250000e+03 3.711115646362304688e+01 8.626365065574645996e-01
8.059351074218750000e+03 3.682410812377929688e+01 8.477185964584350586e-01
8.061205078125000000e+03 3.512564468383789062e+01 8.244744539260864258e-01
8.063063964843750000e+03 3.862584686279296875e+01 7.587583065032958984e-01
8.064918945312500000e+03 3.602776336669921875e+01 7.852656841278076172e-01
8.066773925781250000e+03 3.603497314453125000e+01 8.223272562026977539e-01
8.068634277343750000e+03 3.684782028198242188e+01 8.524964451789855957e-01
8.070490234375000000e+03 3.736242294311523438e+01 8.606379628181457520e-01
8.072351562500000000e+03 3.729362106323242188e+01 8.753883838653564453e-01
8.074208496093750000e+03 3.630912399291992188e+01 8.596625328063964844e-01
8.076070312500000000e+03 3.658908081054687500e+01 8.365055322647094727e-01
8.077928222656250000e+03 3.687574768066406250e+01 8.228788971900939941e-01
8.079786621093750000e+03 3.579607391357421875e+01 8.502873182296752930e-01
8.081649902343750000e+03 3.610200500488281250e+01 8.753718137741088867e-01
8.083508789062500000e+03 3.690723800659179688e+01 8.768131136894226074e-01
8.085373046875000000e+03 3.719517517089843750e+01 8.578253388404846191e-01
8.087232910156250000e+03 3.579323196411132812e+01 8.555303215980529785e-01
8.089098144531250000e+03 3.673533630371093750e+01 8.654105663299560547e-01
8.090958984375000000e+03 3.709455871582031250e+01 8.797383904457092285e-01
8.092820312500000000e+03 3.531175231933593750e+01 8.910672664642333984e-01
8.094686523437500000e+03 3.810940933227539062e+01 8.477345705032348633e-01
8.096548339843750000e+03 3.594990921020507812e+01 8.642575144767761230e-01
8.098415527343750000e+03 3.749340438842773438e+01 8.633419275283813477e-01
8.100278808593750000e+03 3.534375762939453125e+01 9.008339643478393555e-01
8.102146484375000000e+03 3.679079437255859375e+01 8.448000550270080566e-01
8.104010253906250000e+03 3.696341705322265625e+01 8.195534944534301758e-01
8.105874511718750000e+03 3.707061386108398438e+01 8.380286097526550293e-01
8.107744140625000000e+03 3.737656021118164062e+01 8.586665987968444824e-01
8.109608886718750000e+03 3.584120941162109375e+01 8.705925345420837402e-01
8.111479003906250000e+03 3.700902557373046875e+01 8.585113883018493652e-01
8.113345214843750000e+03 3.620427322387695312e+01 8.729456067085266113e-01
8.115216308593750000e+03 3.658920669555664062e+01 8.762234449386596680e-01
8.117083007812500000e+03 3.632385635375976562e+01 8.847768902778625488e-01
8.118950195312500000e+03 3.607888412475585938e+01 8.922646045684814453e-01
8.120822753906250000e+03 3.621027374267578125e+01 8.869368433952331543e-01
8.122690917968750000e+03 3.612821578979492188e+01 8.845857977867126465e-01
8.124563964843750000e+03 3.535602569580078125e+01 8.934703469276428223e-01
8.126432617187500000e+03 3.490966796875000000e+01 9.036487340927124023e-01
8.128306640625000000e+03 3.712524795532226562e+01 8.705250024795532227e-01
8.130176757812500000e+03 3.602537536621093750e+01 8.727434873580932617e-01
8.132051269531250000e+03 3.870964431762695312e+01 8.315277695655822754e-01
8.133922363281250000e+03 3.815451812744140625e+01 7.931827306747436523e-01
8.135793457031250000e+03 3.819654846191406250e+01 8.335050344467163086e-01
8.137669433593750000e+03 3.789258575439453125e+01 8.373094797134399414e-01
8.139541503906250000e+03 3.779755401611328125e+01 8.266426324844360352e-01
8.141418457031250000e+03 3.663597488403320312e+01 8.371217846870422363e-01
8.143291503906250000e+03 3.505891799926757812e+01 8.720575571060180664e-01
8.145169433593750000e+03 3.574829483032226562e+01 8.764498829841613770e-01
8.147042968750000000e+03 3.546197891235351562e+01 8.686595559120178223e-01
8.148917480468750000e+03 3.526380157470703125e+01 8.449466228485107422e-01
8.150796386718750000e+03 3.606457901000976562e+01 8.584550619125366211e-01
8.152671386718750000e+03 3.643972396850585938e+01 8.743066787719726562e-01
8.154551269531250000e+03 3.500854873657226562e+01 8.916267156600952148e-01
8.156427246093750000e+03 3.551089859008789062e+01 8.795559406280517578e-01
8.158308105468750000e+03 3.594508743286132812e+01 8.711116909980773926e-01
8.160185058593750000e+03 3.823418807983398438e+01 8.424769639968872070e-01
8.162062500000000000e+03 3.727062606811523438e+01 8.449993133544921875e-01
8.163944335937500000e+03 3.682299804687500000e+01 8.424871563911437988e-01
8.165822753906250000e+03 3.615152740478515625e+01 8.440424799919128418e-01
8.167705566406250000e+03 3.652109146118164062e+01 8.516806960105895996e-01
8.169584472656250000e+03 3.620021057128906250e+01 8.608914017677307129e-01
8.171468261718750000e+03 3.646793365478515625e+01 8.517323732376098633e-01
8.173348144531250000e+03 3.607159042358398438e+01 8.430384993553161621e-01
8.175228515625000000e+03 3.553488159179687500e+01 8.411971330642700195e-01
8.177113769531250000e+03 3.703996276855468750e+01 8.403519988059997559e-01
8.178995117187500000e+03 3.490214920043945312e+01 8.594599366188049316e-01
8.180880859375000000e+03 3.592451858520507812e+01 8.435553312301635742e-01
8.182763183593750000e+03 3.825203323364257812e+01 8.208171129226684570e-01
8.184649902343750000e+03 3.575460052490234375e+01 8.458772897720336914e-01
8.186532714843750000e+03 3.673704910278320312e+01 8.334413170814514160e-01
8.188416015625000000e+03 3.544860458374023438e+01 8.375284075736999512e-01
8.190304199218750000e+03 3.561665344238281250e+01 8.283418416976928711e-01
8.192188476562500000e+03 3.628289031982421875e+01 8.196570873260498047e-01
8.194077148437500000e+03 3.629271697998046875e+01 8.087659478187561035e-01
8.195962890625000000e+03 3.545278930664062500e+01 7.901555895805358887e-01
8.197852539062500000e+03 3.725555038452148438e+01 7.838134169578552246e-01
8.199738281250000000e+03 3.707519531250000000e+01 8.075719475746154785e-01
8.201625000000000000e+03 3.675694656372070312e+01 8.335911631584167480e-01
8.203515625000000000e+03 3.730283355712890625e+01 8.395751118659973145e-01
8.205403320312500000e+03 3.446441268920898438e+01 8.606269955635070801e-01
8.207295898437500000e+03 3.709688186645507812e+01 8.305672407150268555e-01
8.209183593750000000e+03 3.787244796752929688e+01 8.114128708839416504e-01
8.211076171875000000e+03 3.394845581054687500e+01 8.527448773384094238e-01
8.212965820312500000e+03 3.474098968505859375e+01 8.585678935050964355e-01
8.214854492187500000e+03 3.682128906250000000e+01 8.415005207061767578e-01
8.216749023437500000e+03 3.839709091186523438e+01 7.880018949508666992e-01
8.218639648437500000e+03 3.807678222656250000e+01 7.819886207580566406e-01
8.220534179687500000e+03 3.801313400268554688e+01 8.230542540550231934e-01
8.222425781250000000e+03 3.645265579223632812e+01 8.395519852638244629e-01
8.224322265625000000e+03 3.723709487915039062e+01 8.259428739547729492e-01
8.226213867187500000e+03 3.739221191406250000e+01 8.086116909980773926e-01
8.228106445312500000e+03 3.688745498657226562e+01 7.959178686141967773e-01
8.230003906250000000e+03 3.554331588745117188e+01 8.033841848373413086e-01
8.231896484375000000e+03 3.553551101684570312e+01 8.224967718124389648e-01
8.233794921875000000e+03 3.811671829223632812e+01 8.075951337814331055e-01
8.235689453125000000e+03 3.674660873413085938e+01 8.144021630287170410e-01
8.237588867187500000e+03 3.529191207885742188e+01 8.266215324401855469e-01
8.239483398437500000e+03 3.726557540893554688e+01 8.239693045616149902e-01
8.241378906250000000e+03 3.606040191650390625e+01 8.468716144561767578e-01
8.243279296875000000e+03 3.583324813842773438e+01 8.501892685890197754e-01
8.245175781250000000e+03 3.542210006713867188e+01 8.556215763092041016e-01
8.247077148437500000e+03 3.400951766967773438e+01 8.755875229835510254e-01
8.248974609375000000e+03 3.683643722534179688e+01 8.519409298896789551e-01
8.250876953125000000e+03 3.545622253417968750e+01 8.597576022148132324e-01
8.252774414062500000e+03 3.578817367553710938e+01 8.612728118896484375e-01
8.254672851562500000e+03 3.619792175292968750e+01 8.529410958290100098e-01
8.256577148437500000e+03 3.522155761718750000e+01 8.620014190673828125e-01
8.258476562500000000e+03 3.437440872192382812e+01 8.639740943908691406e-01
8.260380859375000000e+03 3.539851379394531250e+01 8.556632399559020996e-01
8.262281250000000000e+03 3.674638748168945312e+01 8.364104628562927246e-01
8.264186523437500000e+03 3.427645111083984375e+01 8.578087687492370605e-01
8.266086914062500000e+03 3.642501068115234375e+01 8.399631381034851074e-01
8.267989257812500000e+03 3.644100570678710938e+01 8.417855501174926758e-01
8.269895507812500000e+03 3.517932891845703125e+01 8.392016291618347168e-01
8.271797851562500000e+03 3.548939514160156250e+01 8.200647830963134766e-01
8.273705078125000000e+03 3.494422912597656250e+01 8.150361776351928711e-01
8.275608398437500000e+03 3.425614166259765625e+01 8.200710415840148926e-01
8.277516601562500000e+03 3.502679061889648438e+01 7.591486573219299316e-01
8.279420898437500000e+03 3.617769622802734375e+01 7.077336311340332031e-01
8.281330078125000000e+03 3.592978668212890625e+01 6.876243352890014648e-01
8.283235351562500000e+03 3.395441055297851562e+01 6.563097834587097168e-01
8.285141601562500000e+03 3.641531372070312500e+01 6.487150192260742188e-01
8.287051757812500000e+03 3.451658248901367188e+01 6.991486549377441406e-01
8.288958007812500000e+03 3.556035614013671875e+01 6.368796825408935547e-01
8.290869140625000000e+03 3.465617752075195312e+01 6.222915649414062500e-01
8.292777343750000000e+03 3.364610290527343750e+01 7.414512038230895996e-01
8.294689453125000000e+03 3.372116088867187500e+01 7.869324684143066406e-01
8.296597656250000000e+03 3.639579391479492188e+01 7.178645133972167969e-01
8.298505859375000000e+03 3.467129516601562500e+01 6.459187269210815430e-01
8.300419921875000000e+03 3.539260864257812500e+01 6.074521541595458984e-01
8.302329101562500000e+03 3.630953598022460938e+01 6.150286197662353516e-01
8.304243164062500000e+03 3.364730453491210938e+01 7.526969313621520996e-01
8.306154296875000000e+03 3.383966827392578125e+01 7.795560956001281738e-01
8.308069335937500000e+03 3.263994979858398438e+01 8.074074983596801758e-01
8.309980468750000000e+03 3.360552215576171875e+01 7.902582287788391113e-01
8.311892578125000000e+03 3.403697967529296875e+01 7.098041176795959473e-01
8.313808593750000000e+03 3.343774414062500000e+01 7.297417521476745605e-01
8.315721679687500000e+03 3.324341583251953125e+01 8.267499804496765137e-01
8.317639648437500000e+03 3.327011871337890625e+01 8.557462692260742188e-01
8.319552734375000000e+03 3.321532821655273438e+01 8.374709486961364746e-01
8.321470703125000000e+03 3.328400802612304688e+01 8.379913568496704102e-01
8.323385742187500000e+03 3.319757461547851562e+01 8.503687977790832520e-01
8.325299804687500000e+03 3.407070159912109375e+01 8.439785242080688477e-01
8.327219726562500000e+03 3.481821060180664062e+01 8.286429643630981445e-01
8.329135742187500000e+03 3.389125442504882812e+01 8.407853841781616211e-01
8.331056640625000000e+03 3.306326293945312500e+01 8.580434322357177734e-01
8.332972656250000000e+03 3.481558990478515625e+01 8.410890102386474609e-01
8.334894531250000000e+03 3.364038085937500000e+01 8.476487398147583008e-01
8.336811523437500000e+03 3.301644897460937500e+01 8.585132956504821777e-01
8.338729492187500000e+03 3.172772407531738281e+01 8.624729514122009277e-01
8.340652343750000000e+03 3.212981033325195312e+01 8.434261083602905273e-01
8.342571289062500000e+03 3.052594375610351562e+01 7.804207801818847656e-01
8.344495117187500000e+03 3.779967117309570312e+01 5.437896251678466797e-01
8.346415039062500000e+03 4.041765594482421875e+01 4.029841721057891846e-01
8.348339843750000000e+03 3.064426803588867188e+01 5.272703170776367188e-01
8.350259765625000000e+03 3.176813888549804688e+01 8.216643929481506348e-01
8.352180664062500000e+03 3.395970916748046875e+01 6.921336650848388672e-01
8.354107421875000000e+03 3.345053863525390625e+01 5.576608777046203613e-01
8.356029296875000000e+03 3.284757232666015625e+01 6.445141434669494629e-01
8.357956054687500000e+03 3.341211700439453125e+01 7.634063959121704102e-01
8.359878906250000000e+03 3.306020355224609375e+01 8.361555933952331543e-01
