Wavelength_Angs Flux(erg/s/cm2/A)
7.339525775391780371e+03 1.646110042929649353e-02
7.341215958237807172e+03 1.649219915270805359e-02
7.342906530307632238e+03 1.646989956498146057e-02
7.344597491690874449e+03 1.641190052032470703e-02
7.346288842477200888e+03 1.634869910776615143e-02
7.347980582756272270e+03 1.631239987909793854e-02
7.349672712617795696e+03 1.627969928085803986e-02
7.351365232151479177e+03 1.623569987714290619e-02
7.353058141447051639e+03 1.616070047020912170e-02
7.354751440594276573e+03 1.606789976358413696e-02
7.356445129682938386e+03 1.599759981036186218e-02
7.358139208802826943e+03 1.599390059709548950e-02
7.359833678043753935e+03 1.598919928073883057e-02
7.361528537495571982e+03 1.601820066571235657e-02
7.363223787248127337e+03 1.605490036308765411e-02
7.364919427391314457e+03 1.610790006816387177e-02
7.366615458015020522e+03 1.618780009448528290e-02
7.368311879209180915e+03 1.629949919879436493e-02
7.370008691063723745e+03 1.643560081720352173e-02
7.371705893668627141e+03 1.654380001127719879e-02
7.373403487113861047e+03 1.662779971957206726e-02
7.375101471489443611e+03 1.666720025241374969e-02
7.376799846885386614e+03 1.668900065124034882e-02
7.378498613391750041e+03 1.669730059802532196e-02
7.380197771098586600e+03 1.669560000300407410e-02
7.381897320095998111e+03 1.664000004529953003e-02
7.383597260474079121e+03 1.652720011770725250e-02
7.385297592322972378e+03 1.638899929821491241e-02
7.386998315732813353e+03 1.625760085880756378e-02
7.388699430793788451e+03 1.617280021309852600e-02
7.390400937596079530e+03 1.614939980208873749e-02
7.392102836229893001e+03 1.619979925453662872e-02
7.393805126785477114e+03 1.628289930522441864e-02
7.395507809353069206e+03 1.637649908661842346e-02
7.397210884022959362e+03 1.646259985864162445e-02
7.398914350885427666e+03 1.651499979197978973e-02
7.400618210030805130e+03 1.650610007345676422e-02
7.402322461549414584e+03 1.652570068836212158e-02
7.404027105531627058e+03 1.655350066721439362e-02
7.405732142067807217e+03 1.656720042228698730e-02
7.407437571248369750e+03 1.656210049986839294e-02
7.409143393163718429e+03 1.648310013115406036e-02
7.410849607904310687e+03 1.639150083065032959e-02
7.412556215560592136e+03 1.632029935717582703e-02
7.414263216223061136e+03 1.625509932637214661e-02
7.415970609982205133e+03 1.619100011885166168e-02
7.417678396928564325e+03 1.615509949624538422e-02
7.419386577152667996e+03 1.616490073502063751e-02
7.421095150745098181e+03 1.620429940521717072e-02
7.422804117796433275e+03 1.624130085110664368e-02
7.424513478397274412e+03 1.629759930074214935e-02
7.426223232638256377e+03 1.639310084283351898e-02
7.427933380610037602e+03 1.653349958360195160e-02
7.429643922403280158e+03 1.662229932844638824e-02
7.431354858108667031e+03 1.663599908351898193e-02
7.433066187816926686e+03 1.666029915213584900e-02
7.434777911618775761e+03 1.668179966509342194e-02
7.436490029604983647e+03 1.668169908225536346e-02
7.438202541866310639e+03 1.666459999978542328e-02
7.439915448493566146e+03 1.661179959774017334e-02
7.441628749577553208e+03 1.653140038251876831e-02
7.443342445209123071e+03 1.647290028631687164e-02
7.445056535479119702e+03 1.644779928028583527e-02
7.446771020478438004e+03 1.646710000932216644e-02
7.448485900297961962e+03 1.652269996702671051e-02
7.450201175028628313e+03 1.661469973623752594e-02
7.451916844761364700e+03 1.669449917972087860e-02
7.453632909587148788e+03 1.675410009920597076e-02
7.455349369596956421e+03 1.676109991967678070e-02
7.457066224881786184e+03 1.673300005495548248e-02
7.458783475532670309e+03 1.666929945349693298e-02
7.460501121640664678e+03 1.658649928867816925e-02
7.462219163296827901e+03 1.651529967784881592e-02
7.463937600592243143e+03 1.650499925017356873e-02
7.465656433618033589e+03 1.655310019850730896e-02
7.467375662465316054e+03 1.663310080766677856e-02
7.469095287225256470e+03 1.667080074548721313e-02
7.470815307989013490e+03 1.667769998311996460e-02
7.472535724847794881e+03 1.663609966635704041e-02
7.474256537892801134e+03 1.660309918224811554e-02
7.475977747215282761e+03 1.659050025045871735e-02
7.477699352906482090e+03 1.661469973623752594e-02
7.479421355057690562e+03 1.663919910788536072e-02
7.481143753760193249e+03 1.667319983243942261e-02
7.482866549105324339e+03 1.669459976255893707e-02
7.484589741184409831e+03 1.672190055251121521e-02
7.486313330088827570e+03 1.672429963946342468e-02
7.488037315909950848e+03 1.668819971382617950e-02
7.489761698739177518e+03 1.664990000426769257e-02
7.491486478667939991e+03 1.656120084226131439e-02
7.493211655787692507e+03 1.646660082042217255e-02
7.494937230189892944e+03 1.639029942452907562e-02
7.496663201966023735e+03 1.637670025229454041e-02
7.498389571207608242e+03 1.645459979772567749e-02
7.500116338006161641e+03 1.656950078904628754e-02
7.501843502453251858e+03 1.665549911558628082e-02
7.503571064640434088e+03 1.669609919190406799e-02
7.505299024659318093e+03 1.670200005173683167e-02
7.507027382601503632e+03 1.667219959199428558e-02
7.508756138558642306e+03 1.664469949901103973e-02
7.510485292622373890e+03 1.663210056722164154e-02
7.512214844884392733e+03 1.663240045309066772e-02
7.513944795436383174e+03 1.666850037872791290e-02
7.515675144370079579e+03 1.673880033195018768e-02
7.517405891777209035e+03 1.681390032172203064e-02
7.519137037749548654e+03 1.686320081353187561e-02
7.520868582378867359e+03 1.685749925673007965e-02
7.522600525756984098e+03 1.680370047688484192e-02
7.524332867975710542e+03 1.673289947211742401e-02
7.526065609126908384e+03 1.674040034413337708e-02
7.527798749302438409e+03 1.674089953303337097e-02
7.529532288594181409e+03 1.674710027873516083e-02
7.531266227094065471e+03 1.678170077502727509e-02
7.533000564894004128e+03 1.680519990622997284e-02
7.534735302085967305e+03 1.685990020632743835e-02
7.536470438761913101e+03 1.690440066158771515e-02
7.538205975013852367e+03 1.693920046091079712e-02
7.539941910933785039e+03 1.696339994668960571e-02
7.541678246613765623e+03 1.696250028908252716e-02
7.543414982145836802e+03 1.695369929075241089e-02
7.545152117622094011e+03 1.692190021276473999e-02
7.546889653134622677e+03 1.690430007874965668e-02
7.548627588775560071e+03 1.688189990818500519e-02
7.550365924637035278e+03 1.688529923558235168e-02
7.552104660811229223e+03 1.689480058848857880e-02
7.553843797390310101e+03 1.687319949269294739e-02
7.555583334466503402e+03 1.683950051665306091e-02
7.557323272132020065e+03 1.681590080261230469e-02
7.559063610479125600e+03 1.681010052561759949e-02
7.560804349600084606e+03 1.683929935097694397e-02
7.562545489587179873e+03 1.686489954590797424e-02
7.564287030532733297e+03 1.686009950935840607e-02
7.566028972529087696e+03 1.684520021080970764e-02
7.567771315668590432e+03 1.682860031723976135e-02
7.569514060043612517e+03 1.680869981646537781e-02
7.571257205746566797e+03 1.679679937660694122e-02
7.573000752869857024e+03 1.679790019989013672e-02
7.574744701505941521e+03 1.682589948177337646e-02
7.576489051747265876e+03 1.683739945292472839e-02
7.578233803686330248e+03 1.683220081031322479e-02
7.579978957415622972e+03 1.680690050125122070e-02
7.581724513027686044e+03 1.674840040504932404e-02
7.583470470615052363e+03 1.662030071020126343e-02
7.585216830270304854e+03 1.646349951624870300e-02
7.586963592086020071e+03 1.632310077548027039e-02
7.588710756154823684e+03 1.621959917247295380e-02
7.590458322569334086e+03 1.613550074398517609e-02
7.592206291422219692e+03 1.609620079398155212e-02
7.593954662806149827e+03 1.608099974691867828e-02
7.595703436813812004e+03 1.605759933590888977e-02
7.597452613537933757e+03 1.603350043296813965e-02
7.599202193071260808e+03 1.600920036435127258e-02
7.600952175506547064e+03 1.596570014953613281e-02
7.602702560936567352e+03 1.594570092856884003e-02
7.604453349454141062e+03 1.591880060732364655e-02
7.606204541152076672e+03 1.590999960899353027e-02
7.607956136123237229e+03 1.592620089650154114e-02
7.609708134460473957e+03 1.594839990139007568e-02
7.611460536256692649e+03 1.594869978725910187e-02
7.613213341604786365e+03 1.592919975519180298e-02
7.614966550597705464e+03 1.586179994046688080e-02
7.616720163328385752e+03 1.579199917614459991e-02
7.618474179889817606e+03 1.574170030653476715e-02
7.620228600374982307e+03 1.574370078742504120e-02
7.621983424876912977e+03 1.578070037066936493e-02
7.623738653488631826e+03 1.587899960577487946e-02
7.625494286303216541e+03 1.596589945256710052e-02
7.627250323413732986e+03 1.599689945578575134e-02
7.629006764913299776e+03 1.596250012516975403e-02
7.630763610895026432e+03 1.592520065605640411e-02
7.632520861452073405e+03 1.588430069386959076e-02
7.634278516677602056e+03 1.588650047779083252e-02
7.636036576664792847e+03 1.586529985070228577e-02
7.637795041506872622e+03 1.585840061306953430e-02
7.639553911297057311e+03 1.585499942302703857e-02
7.641313186128615598e+03 1.587210036814212799e-02
7.643072866094807978e+03 1.591360010206699371e-02
7.644832951288944969e+03 1.593039929866790771e-02
7.646593441804329814e+03 1.592970080673694611e-02
7.648354337734318506e+03 1.588669978082180023e-02
7.650115639172254305e+03 1.582079939544200897e-02
7.651877346211536860e+03 1.571680046617984772e-02
7.653639458945553088e+03 1.560330018401145935e-02
7.655401977467745382e+03 1.545889955013990402e-02
7.657164901871544316e+03 1.529559958726167679e-02
7.658928232250434121e+03 1.514449995011091232e-02
7.660691968697889024e+03 1.498540025204420090e-02
7.662456111307436913e+03 1.484570000320672989e-02
7.664220660172593853e+03 1.473939977586269379e-02
7.665985615386930476e+03 1.467519998550415039e-02
7.667750977044015599e+03 1.472400035709142685e-02
7.669516745237439864e+03 1.486949995160102844e-02
7.671282920060828474e+03 1.502260006964206696e-02
7.673049501607830280e+03 1.514209993183612823e-02
7.674816489972101408e+03 1.524940039962530136e-02
7.676583885247317085e+03 1.531829964369535446e-02
7.678351687527198010e+03 1.534780021756887436e-02
7.680119896905455789e+03 1.534979976713657379e-02
7.681888513475854779e+03 1.533760037273168564e-02
7.683657537332150241e+03 1.536149997264146805e-02
7.685426968568148368e+03 1.536780036985874176e-02
7.687196807277648077e+03 1.536179985851049423e-02
7.688967053554500126e+03 1.532670017331838608e-02
7.690737707492544359e+03 1.526650041341781616e-02
7.692508769185675192e+03 1.522289961576461792e-02
7.694280238727777942e+03 1.518859993666410446e-02
7.696052116212788860e+03 1.516960002481937408e-02
7.697824401734635103e+03 1.513020042330026627e-02
7.699597095387297486e+03 1.508960034698247910e-02
7.701370197264755006e+03 1.508080027997493744e-02
7.703143707461006670e+03 1.516109984368085861e-02
7.704917626070091501e+03 1.523599959909915924e-02
7.706691953186067622e+03 1.522940024733543396e-02
7.708466688903000431e+03 1.519540045410394669e-02
7.710241833314977157e+03 1.511740032583475113e-02
7.712017386516130500e+03 1.502109970897436142e-02
7.713793348600580430e+03 1.493730023503303528e-02
7.715569719662505122e+03 1.487459987401962280e-02
7.717346499796068201e+03 1.490079984068870544e-02
7.719123689095488771e+03 1.497740019112825394e-02
7.720901287654976841e+03 1.502900011837482452e-02
7.722679295568794259e+03 1.510750036686658859e-02
7.724457712931192873e+03 1.514939963817596436e-02
7.726236539836479096e+03 1.518530026078224182e-02
7.728015776378948431e+03 1.524310000240802765e-02
7.729795422652949128e+03 1.528950035572052002e-02
7.731575478752822164e+03 1.537590008229017258e-02
7.733355944772958537e+03 1.541849970817565918e-02
7.735136820807749245e+03 1.546170003712177277e-02
7.736918106951607115e+03 1.551919989287853241e-02
7.738699803298982260e+03 1.553769968450069427e-02
7.740481909944344807e+03 1.551489997655153275e-02
7.742264426982173973e+03 1.542489975690841675e-02
7.744047354506968077e+03 1.529620029032230377e-02
7.745830692613272731e+03 1.515670027583837509e-02
7.747614441395621725e+03 1.502779964357614517e-02
7.749398600948604326e+03 1.493760012090206146e-02
7.751183171366798888e+03 1.489949971437454224e-02
7.752968152744837425e+03 1.494480017572641373e-02
7.754753545177341948e+03 1.504210010170936584e-02
7.756539348758987217e+03 1.516800001263618469e-02
7.758325563584440715e+03 1.524819992482662201e-02
7.760112189748419041e+03 1.527890004217624664e-02
7.761899227345634245e+03 1.532149966806173325e-02
7.763686676470846578e+03 1.534720044583082199e-02
7.765474537218809928e+03 1.536069996654987335e-02
7.767262809684331842e+03 1.536090020090341568e-02
7.769051493962207132e+03 1.536389999091625214e-02
7.770840590147286093e+03 1.534060016274452209e-02
7.772630098334409922e+03 1.531810034066438675e-02
7.774420018618471659e+03 1.529549993574619293e-02
7.776210351094363432e+03 1.530830003321170807e-02
7.778001095856999200e+03 1.529510039836168289e-02
7.779792253001336576e+03 1.528559997677803040e-02
7.781583822622327716e+03 1.526639983057975769e-02
7.783375804814972980e+03 1.523919962346553802e-02
7.785168199674268180e+03 1.523660030215978622e-02
7.786961007295258241e+03 1.522849965840578079e-02
7.788754227772979903e+03 1.520800031721591949e-02
7.790547861202525382e+03 1.522949989885091782e-02
7.792341907678975076e+03 1.525190006941556931e-02
7.794136367297462129e+03 1.528509985655546188e-02
7.795931240153111503e+03 1.530679967254400253e-02
7.797726526341102726e+03 1.528690010309219360e-02
7.799522225956602597e+03 1.525919977575540543e-02
7.801318339094834300e+03 1.525809988379478455e-02
7.803114865851008290e+03 1.530969981104135513e-02
7.804911806320393225e+03 1.534270029515028000e-02
7.806709160598242306e+03 1.537919975817203522e-02
7.808506928779867849e+03 1.539469975978136063e-02
7.810305110960575803e+03 1.538349967449903488e-02
7.812103707235696675e+03 1.538939960300922394e-02
7.813902717700598259e+03 1.544220000505447388e-02
7.815702142450670181e+03 1.551949977874755859e-02
7.817501981581308428e+03 1.558229979127645493e-02
7.819302235187929909e+03 1.562570035457611084e-02
7.821102903365999737e+03 1.561480015516281128e-02
7.822903986210969379e+03 1.558339968323707581e-02
7.824705483818347602e+03 1.555650029331445694e-02
7.826507396283632261e+03 1.550699956715106964e-02
7.828309723702373958e+03 1.543929986655712128e-02
7.830112466170116022e+03 1.532659959048032761e-02
7.831915623782451803e+03 1.516649965196847916e-02
7.833719196634967375e+03 1.503759995102882385e-02
7.835523184823304291e+03 1.497500017285346985e-02
7.837327588443089553e+03 1.497760042548179626e-02
7.839132407590008370e+03 1.502810046076774597e-02
7.840937642359734127e+03 1.512230001389980316e-02
7.842743292847993871e+03 1.522170007228851318e-02
7.844549359150514647e+03 1.527240034192800522e-02
7.846355841363043510e+03 1.529440004378557205e-02
7.848162739581365713e+03 1.528530009090900421e-02
7.849970053901290157e+03 1.527620013803243637e-02
7.851777784418630290e+03 1.522990036755800247e-02
7.853585931229222297e+03 1.515819970518350601e-02
7.855394494428947837e+03 1.517959963530302048e-02
7.857203474113680386e+03 1.524570025503635406e-02
7.859012870379344349e+03 1.528630033135414124e-02
7.860822683321857767e+03 1.530779991298913956e-02
7.862632913037189610e+03 1.533859968185424805e-02
7.864443559621301574e+03 1.536220032721757889e-02
7.866254623170208106e+03 1.537880022078752518e-02
7.868066103779913647e+03 1.534650009125471115e-02
7.869878001546477208e+03 1.525999978184700012e-02
7.871690316565946887e+03 1.518139988183975220e-02
7.873503048934427170e+03 1.511279959231615067e-02
7.875316198748010720e+03 1.507950015366077423e-02
7.877129766102844769e+03 1.505389995872974396e-02
7.878943751095066546e+03 1.504679955542087555e-02
7.880758153820868756e+03 1.503590028733015060e-02
7.882572974376432285e+03 1.502769999206066132e-02
7.884388212857992585e+03 1.506149955093860626e-02
7.886203869361785110e+03 1.507349964231252670e-02
7.888019943984064412e+03 1.513519976288080215e-02
7.889836436821135067e+03 1.518059987574815750e-02
7.891653347969288006e+03 1.513709966093301773e-02
7.893470677524870553e+03 1.506889984011650085e-02
7.895288425584220022e+03 1.494430005550384521e-02
7.897106592243726482e+03 1.487029995769262314e-02
7.898925177599772724e+03 1.486540026962757111e-02
7.900744181748793380e+03 1.488970033824443817e-02
7.902563604787213990e+03 1.491679996252059937e-02
7.904383446811515569e+03 1.487859990447759628e-02
7.906203707918167311e+03 1.482679974287748337e-02
7.908024388203693888e+03 1.479679998010396957e-02
7.909845487764609061e+03 1.474209968000650406e-02
7.911667006697483885e+03 1.466249953955411911e-02
7.913488945098874865e+03 1.457419991493225098e-02
7.915311303065397624e+03 1.450099982321262360e-02
7.917134080693654141e+03 1.445509959012269974e-02
7.918957278080302785e+03 1.451789960265159607e-02
7.920780895322000106e+03 1.457739993929862976e-02
7.922604932515422661e+03 1.460460014641284943e-02
7.924429389757289755e+03 1.460179965943098068e-02
7.926254267144337973e+03 1.460590027272701263e-02
7.928079564773312995e+03 1.460929960012435913e-02
7.929905282740983239e+03 1.455789990723133087e-02
7.931731421144161686e+03 1.453469973057508469e-02
7.933557980079651315e+03 1.449239999055862427e-02
7.935384959644312403e+03 1.447600033134222031e-02
7.937212359934992492e+03 1.443830039352178574e-02
7.939040181048594604e+03 1.437370013445615768e-02
7.940868423082011759e+03 1.432459987699985504e-02
7.942697086132191544e+03 1.429910026490688324e-02
7.944526170296071541e+03 1.424069982022047043e-02
7.946355675670644814e+03 1.421870011836290359e-02
7.948185602352893511e+03 1.427379995584487915e-02
7.950015950439854350e+03 1.439789962023496628e-02
7.951846720028554046e+03 1.451370026916265488e-02
7.953677911216074790e+03 1.460880041122436523e-02
7.955509524099496957e+03 1.466829981654882431e-02
7.957341558775920930e+03 1.470459997653961182e-02
7.959174015342488929e+03 1.472700014710426331e-02
7.961006893896364090e+03 1.477659959346055984e-02
7.962840194534715010e+03 1.482690032571554184e-02
7.964673917354733021e+03 1.483020000159740448e-02
7.966508062453657658e+03 1.484259963035583496e-02
7.968342629928715724e+03 1.485299970954656601e-02
7.970177619877191319e+03 1.487189996987581253e-02
7.972013032396357630e+03 1.489249989390373230e-02
7.973848867583542415e+03 1.491229981184005737e-02
7.975685125536062515e+03 1.487779989838600159e-02
7.977521806351292071e+03 1.482379995286464691e-02
7.979358910126593400e+03 1.479650009423494339e-02
7.981196436959384300e+03 1.477149967104196548e-02
7.983034386947071653e+03 1.478630024939775467e-02
7.984872760187118729e+03 1.481410022825002670e-02
7.986711556776976977e+03 1.479679998010396957e-02
7.988550776814154233e+03 1.477469969540834427e-02
7.990390420396156514e+03 1.474520005285739899e-02
7.992230487620510758e+03 1.471609994769096375e-02
7.994070978584784825e+03 1.468240004032850266e-02
7.995911893386566589e+03 1.464609988033771515e-02
7.997753232123452108e+03 1.457739993929862976e-02
7.999594994893058356e+03 1.455389987677335739e-02
8.001437181793050513e+03 1.460009999573230743e-02
8.003279792921083754e+03 1.463000010699033737e-02
8.005122828374866913e+03 1.470389962196350098e-02
8.006966288252098821e+03 1.475160010159015656e-02
8.008810172650536515e+03 1.480530016124248505e-02
8.010654481667922482e+03 1.489720027893781662e-02
8.012499215402057416e+03 1.493209972977638245e-02
8.014344373950730187e+03 1.494640018790960312e-02
8.016189957411786054e+03 1.497879996895790100e-02
8.018035965883059362e+03 1.496970001608133316e-02
8.019882399462439935e+03 1.493799965828657150e-02
8.021729258247808502e+03 1.484890002757310867e-02
8.023576542337098545e+03 1.472910027951002121e-02
8.025424251828235356e+03 1.464230008423328400e-02
8.027272386819198800e+03 1.454390026628971100e-02
8.029120947407958738e+03 1.454059965908527374e-02
8.030969933692541417e+03 1.463320013135671616e-02
8.032819345770968539e+03 1.474159955978393555e-02
8.034669183741286361e+03 1.488040015101432800e-02
8.036519447701588433e+03 1.496199984103441238e-02
8.038370137749956484e+03 1.499720010906457901e-02
8.040221253984528630e+03 1.499100029468536377e-02
8.042072796503433892e+03 1.489960029721260071e-02
8.043924765404854952e+03 1.478580012917518616e-02
8.045777160786964487e+03 1.467620022594928741e-02
8.047629982747991562e+03 1.453530043363571167e-02
8.049483231386154330e+03 1.445749960839748383e-02
8.051336906799726421e+03 1.448929961770772934e-02
8.053191009086971462e+03 1.459859963506460190e-02
8.055045538346209469e+03 1.469010021537542343e-02
8.056900494675746813e+03 1.477229967713356018e-02
8.058755878173950805e+03 1.482820045202970505e-02
8.060611688939173291e+03 1.484960038214921951e-02
8.062467927069824327e+03 1.486590038985013962e-02
8.064324592664303964e+03 1.483410038053989410e-02
8.066181685821067731e+03 1.475180033594369888e-02
8.068039206638566611e+03 1.465069968253374100e-02
8.069897155215277962e+03 1.447509974241256714e-02
8.071755531649716431e+03 1.442290004342794418e-02
8.073614336040418493e+03 1.445659995079040527e-02
8.075473568485928809e+03 1.441769953817129135e-02
8.077333229084812956e+03 1.443760003894567490e-02
8.079193317935684718e+03 1.448819972574710846e-02
8.081053835137148781e+03 1.449539978057146072e-02
8.082914780787862583e+03 1.451889984309673309e-02
8.084776154986477195e+03 1.451830007135868073e-02
8.086637957831695530e+03 1.450989954173564911e-02
8.088500189422212316e+03 1.444470044225454330e-02
8.090362849856778666e+03 1.435859967023134232e-02
8.092225939234133875e+03 1.427740044891834259e-02
8.094089457653072714e+03 1.420210022479295731e-02
8.095953405212380858e+03 1.416449993848800659e-02
8.097817782010900373e+03 1.420400012284517288e-02
8.099682588147461502e+03 1.427110005170106888e-02
8.101547823720950873e+03 1.430719997733831406e-02
8.103413488830253300e+03 1.433710008859634399e-02
8.105279583574276330e+03 1.442120037972927094e-02
8.107146108051965712e+03 1.445509959012269974e-02
8.109013062362291748e+03 1.441039983183145523e-02
8.110880446604229292e+03 1.439519971609115601e-02
8.112748260876778659e+03 1.440410036593675613e-02
8.114616505278984732e+03 1.437870040535926819e-02
8.116485179909883300e+03 1.431479956954717636e-02
8.118354284868566538e+03 1.426559966057538986e-02
8.120223820254115708e+03 1.434130035340785980e-02
8.122093786165668462e+03 1.444740034639835358e-02
8.123964182702352446e+03 1.447879988700151443e-02
8.125835009963348966e+03 1.451830007135868073e-02
8.127706268047832964e+03 1.454569958150386810e-02
8.129577957055031220e+03 1.455929968506097794e-02
8.131450077084164150e+03 1.455700024962425232e-02
8.133322628234504919e+03 1.454669982194900513e-02
8.135195610605317597e+03 1.452140044420957565e-02
8.137069024295923555e+03 1.455639954656362534e-02
8.138942869405631427e+03 1.458649989217519760e-02
8.140817146033808058e+03 1.456599961966276169e-02
8.142691854279808467e+03 1.455730013549327850e-02
8.144566994243044974e+03 1.454459968954324722e-02
8.146442566022927167e+03 1.453919988125562668e-02
8.148318569718886465e+03 1.454840041697025299e-02
8.150195005430405217e+03 1.458450034260749817e-02
8.152071873256952131e+03 1.457140035927295685e-02
8.153949173298054120e+03 1.454660017043352127e-02
8.155826905653226277e+03 1.455899979919195175e-02
8.157705070422041899e+03 1.459100004285573959e-02
8.159583667704061554e+03 1.457109954208135605e-02
8.161462697598904015e+03 1.447120029479265213e-02
8.163342160206177141e+03 1.440680027008056641e-02
8.165222055625543362e+03 1.443840004503726959e-02
8.167102383956657832e+03 1.443869993090629578e-02
8.168983145299228454e+03 1.447449997067451477e-02
8.170864339752956766e+03 1.453220006078481674e-02
8.172745967417597058e+03 1.452699955552816391e-02
8.174628028392894521e+03 1.451260037720203400e-02
8.176510522778651648e+03 1.453610043972730637e-02
8.178393450674659107e+03 1.446199975907802582e-02
8.180276812180764864e+03 1.439740043133497238e-02
8.182160607396814157e+03 1.417659968137741089e-02
8.184044836422675871e+03 1.394989993423223495e-02
8.185929499358257090e+03 1.388659980148077011e-02
8.187814596303491271e+03 1.393289957195520401e-02
8.189700127358313694e+03 1.400650013238191605e-02
8.191586092622686920e+03 1.400419976562261581e-02
8.193472492196618987e+03 1.394669990986585617e-02
8.195359326180107018e+03 1.382020022720098495e-02
8.197246594673206346e+03 1.370569970458745956e-02
8.199134297775961386e+03 1.364570017904043198e-02
8.201022435588474764e+03 1.366010028868913651e-02
8.202911008210832733e+03 1.366760022938251495e-02
8.204800015743187032e+03 1.365500036627054214e-02
8.206689458285671208e+03 1.364670041948556900e-02
8.208579335938478835e+03 1.361749973148107529e-02
8.210469648801792573e+03 1.362389978021383286e-02
8.212360396975851472e+03 1.365649979561567307e-02
8.214251580560885486e+03 1.366330031305551529e-02
8.216143199657177320e+03 1.367620006203651428e-02
8.218035254365015135e+03 1.369979977607727051e-02
8.219927744784699826e+03 1.372130028903484344e-02
8.221820671016581400e+03 1.373619958758354187e-02
8.223714033161028055e+03 1.378600019961595535e-02
8.225607831318415265e+03 1.394660025835037231e-02
8.227502065589142148e+03 1.406150031834840775e-02
8.229396736073655120e+03 1.408580038696527481e-02
8.231291842872393318e+03 1.408640015870332718e-02
8.233187386085848630e+03 1.405190024524927139e-02
8.235083365814502031e+03 1.396699994802474976e-02
8.236979782158896342e+03 1.392619963735342026e-02
8.238876635219559830e+03 1.390189956873655319e-02
8.240773925097077154e+03 1.388799957931041718e-02
8.242671651892025693e+03 1.387349981814622879e-02
8.244569815705037399e+03 1.388499978929758072e-02
8.246468416636733309e+03 1.390280015766620636e-02
8.248367454787794486e+03 1.394699979573488235e-02
8.250266930258885623e+03 1.388739980757236481e-02
8.252166843150733257e+03 1.379389967769384384e-02
8.254067193564062109e+03 1.374460011720657349e-02
8.255967981599616905e+03 1.365590002387762070e-02
8.257869207358184212e+03 1.363569963723421097e-02
8.259770870940572422e+03 1.370909996330738068e-02
8.261672972447599022e+03 1.386400032788515091e-02
8.263575511980101510e+03 1.392319984734058380e-02
8.265478489638968313e+03 1.390259992331266403e-02
8.267381905525076945e+03 1.386279985308647156e-02
8.269285759739361310e+03 1.378639973700046539e-02
8.271190052382744398e+03 1.370699983090162277e-02
8.273094783556207403e+03 1.361810043454170227e-02
8.274999953360718791e+03 1.356489956378936768e-02
8.276905561897307052e+03 1.355839986354112625e-02
8.278811609266987944e+03 1.358349993824958801e-02
8.280718095570837249e+03 1.358080003410577774e-02
8.282625020909914383e+03 1.355499960482120514e-02
8.284532385385342423e+03 1.355770044028759003e-02
8.286440189098229894e+03 1.346599962562322617e-02
8.288348432149743530e+03 1.334969978779554367e-02
8.290257114641039152e+03 1.331099960952997208e-02
8.292166236673330786e+03 1.334279961884021759e-02
8.294075798347821546e+03 1.326750032603740692e-02
8.295985799765770935e+03 1.320059970021247864e-02
8.297896241028434815e+03 1.320989988744258881e-02
8.299807122237098156e+03 1.317910011857748032e-02
8.301718443493087761e+03 1.306689996272325516e-02
8.303630204897723161e+03 1.301109977066516876e-02
8.305542406552383909e+03 1.294600032269954681e-02
8.307455048558433191e+03 1.292819995433092117e-02
8.309368131017296037e+03 1.292440015822649002e-02
8.311281654030382924e+03 1.288549974560737610e-02
8.313195617699166178e+03 1.288179960101842880e-02
8.315110022125103569e+03 1.296740025281906128e-02
8.317024867409712897e+03 1.310000009834766388e-02
8.318940153654499227e+03 1.318429969251155853e-02
8.320855880961027651e+03 1.314170006662607193e-02
8.322772049430850529e+03 1.307220011949539185e-02
8.324688659165576610e+03 1.301420014351606369e-02
8.326605710266807364e+03 1.293130032718181610e-02
8.328523202836200653e+03 1.280019991099834442e-02
8.330441136975399786e+03 1.271380018442869186e-02
8.332359512786111736e+03 1.272839959710836411e-02
8.334278330370038020e+03 1.272269990295171738e-02
8.336197589828901982e+03 1.275829970836639404e-02
8.338117291264470623e+03 1.277749985456466675e-02
8.340037434778532770e+03 1.280010025948286057e-02
8.341958020472882708e+03 1.279269997030496597e-02
8.343879048449342008e+03 1.279820036143064499e-02
8.345800518809777714e+03 1.272269990295171738e-02
8.347722431656047775e+03 1.268879976123571396e-02
8.349644787090064710e+03 1.272230036556720734e-02
8.351567585213733764e+03 1.279519964009523392e-02
8.353490826129018387e+03 1.288640033453702927e-02
8.355414509937869298e+03 1.285090018063783646e-02
8.357338636742293602e+03 1.287730038166046143e-02
8.359263206644291131e+03 1.291489973664283752e-02
8.361188219745916285e+03 1.289969962090253830e-02
8.363113676149216190e+03 1.288560032844543457e-02
8.365039575956290719e+03 1.279109995812177658e-02
8.366965919269236110e+03 1.279089972376823425e-02
8.368892706190199533e+03 1.290160045027732849e-02
8.370819936821328156e+03 1.300050038844347000e-02
8.372747611264794614e+03 1.297540031373500824e-02
8.374675729622809740e+03 1.294209994375705719e-02
8.376604291997611654e+03 1.292179990559816360e-02
8.378533298491438472e+03 1.280630007386207581e-02
8.380462749206559238e+03 1.268129982054233551e-02
8.382392644245284828e+03 1.260459981858730316e-02
8.384322983709920663e+03 1.252170000225305557e-02
8.386253767702830373e+03 1.241370011121034622e-02
8.388184996326363034e+03 1.232459954917430878e-02
8.390116669682927750e+03 1.233739964663982391e-02
